"variables","beta","Std.Error","t","P","VIF","increR2"
"Final","2.210269199643","0.689279496238122","3.2066370923638","0.00136918742342495","NA","NA"
"ROADS_EU_20p","0.000136687289682774","1.73225535569303e-05","7.89071248840731","5.48823874512226e-15","2.24111441516142","0.345088849861925"
"no2_10MACC","0.885483858555423","0.0416650359258026","21.2524443788384","1.32163227677163e-88","1.16436564992257","0.465835064536157"
"MAJRDS_EU_1p","0.0160992538045895","0.00179552161440258","8.96633806881024","8.25197753753585e-19","1.70787267515952","0.525980772796918"
"RES_5","0.0843989738910067","0.0106108413001735","7.95403224903824","3.36096578318633e-15","1.58185634181821","0.552904403756867"
"ROADS_EU_1p","0.00670000734099324","0.00126141630366272","5.31149575404939","1.23825134065027e-07","1.94752961006762","0.561075264645884"
"pop2011","0.00028989357539496","6.05408239821995e-05","4.78839824644931","1.83461498243782e-06","1.82348267598974","0.566937318132566"
