"station_european_code","year","gwr","obs","nfold"
"AT2M121","2010",20.6002796246836,14.072,3
"AT4S125","2010",22.6045839559481,14.656,3
"AT30202","2010",10.7863967163306,9.992,3
"AT30407","2010",16.218732625925,15.668,3
"AT80709","2010",35.8929814520343,40.283,3
"AT60118","2010",16.9780533541498,14.759,3
"AT30601","2010",18.0606902315801,17.537,3
"AT60106","2010",27.1024077828618,24.079,3
"AT60143","2010",19.9350246493478,20.701,3
"AT31905","2010",14.3862698804839,13.867,3
"AT31204","2010",22.1051320107748,19.495,3
"AT32301","2010",27.3206180076476,23.267,3
"AT30104","2010",35.7574680393055,28.388,3
"AT2SV24","2010",29.938012224041,24.406,3
"AT4S173","2010",22.1283361001981,24.11,3
"AT30302","2010",12.8818250319275,15.851,3
"AT4S199","2010",15.5302378057784,13.009,3
"AT31903","2010",15.0778619801067,14.015,3
"AT4S404","2010",30.5414475427727,26.964,3
"AT72822","2010",34.8395086813332,41.544,3
"AT0VOR1","2010",9.27939783373754,4.398,3
"AT31402","2010",37.6521200682299,26.528,3
"AT82801","2010",24.555898573623,29.069,3
"AT9BELG","2010",35.3338689588817,35.667,3
"AT9GAUD","2010",56.4362684045465,34.873,3
"AT900KE","2010",37.0138187505749,31.646,3
"AT9SCHA","2010",27.1827042287687,19.484,3
"AT9STAD","2010",43.79776679763,30.741,3
"AT9STEF","2010",43.1054802906238,29.828,3
"AT90TAB","2010",38.4484118084443,42.749,3
"AT2WO15","2010",37.9353312132121,33.919,3
"AT31902","2010",15.1952629840819,14.211,3
"BELSZ01","2010",30.2733019612155,31.102,3
"BETB004","2010",45.2456092434406,42.86,3
"BETB006","2010",38.9579611065379,36.582,3
"BETN027","2010",29.0948899372898,22.047,3
"BETN054","2010",20.9945480352649,21.592,3
"BETR822","2010",33.2400118920247,40.261,3
"BETR832","2010",36.0652991466482,33.774,3
"BETR841","2010",40.2031907168207,34.845,3
"BETR897","2010",35.0692730329355,35.106,3
"BETN073","2010",18.3378806553219,16.115,3
"BETN085","2010",9.14373574684897,8.198,3
"BETR240","2010",22.7985740257009,23.834,3
"BETN052","2010",27.6926855857269,26.091,3
"BETR731","2010",27.4866506388542,29.467,3
"BETE013","2010",35.1794508717399,32.481,3
"BETE703","2010",26.7201608238953,21.896,3
"BETE811","2010",25.7152485991799,26.127,3
"CH0049A","2010",41.2384132237288,33.644,3
"CH0040A","2010",33.3086739296836,32.601,3
"CH0016A","2010",11.6331951766847,12.632,3
"CH0050A","2010",24.7562249383108,21.582,3
"CH0024A","2010",13.893378156136,19.201,3
"CH0042A","2010",34.6570872741969,31.221,3
"CH0046A","2010",31.9106251086894,24.295,3
"CH0013A","2010",53.1116368065909,36.157,3
"DENI052","2010",15.7386451665094,14.115,3
"DEBY109","2010",11.3973187265528,8.039,3
"DEBY001","2010",41.0344265212777,34.551,3
"DEBE065","2010",41.9135863905735,42.167,3
"DEBE027","2010",17.1495755159689,17.303,3
"DEBE064","2010",38.177795379657,53.114,3
"DEBE063","2010",36.5913835241267,55.521,3
"DEBE018","2010",37.2735044324478,29.837,3
"DEBE061","2010",42.4006566638583,53.635,3
"DERP022","2010",27.2072221740053,31.76,3
"DEBY009","2010",31.5408398233596,33.407,3
"DEBY111","2010",46.7089467248617,33.711,3
"DEST029","2010",22.0500397709158,23.819,3
"DEBW046","2010",26.6755858709881,20.138,3
"DENW081","2010",25.6572489591693,20.723,3
"DENW021","2010",35.84016099889,28.884,3
"DEHB002","2010",35.0550783959659,21.567,3
"DENI072","2010",28.460229019789,35.475,3
"DESN060","2010",36.1853286279801,31.621,3
"DEBY014","2010",35.0578901429308,31.072,3
"DENW136","2010",47.5656246891052,61.98,3
"DENW101","2010",56.3727433254752,48.406,3
"DEBW004","2010",25.527046753717,24.739,3
"DEBB032","2010",19.9892850049834,14.06,3
"DENI059","2010",10.6348702941568,12.122,3
"DETH043","2010",39.0807944993686,41.287,3
"DEBY113","2010",22.4068652774118,21.762,3
"DEBW037","2010",21.8132764919974,13.176,3
"DETH009","2010",32.2418802243344,22.66,3
"DEHE023","2010",9.68448947222496,10.525,3
"DEMV017","2010",13.0052335407904,8.282,3
"DEST050","2010",34.9587071013658,21.358,3
"DEHH033","2010",33.9088232951403,21.776,3
"DEHH026","2010",36.5988101378484,66.235,3
"DEBY020","2010",32.7072940260199,27.788,3
"DESH025","2010",30.8166004119149,53.69,3
"DEBW001","2010",52.7595220123002,36.287,3
"DEBW080","2010",47.2886809198149,44.614,3
"DEHE049","2010",35.1140666535387,50.53,3
"DEBY031","2010",28.3180307294064,24.562,3
"DEHE052","2010",15.5087179771776,8.905,3
"DERP045","2010",42.7696063724064,44.812,3
"DEBY032","2010",33.2768863457227,25.543,3
"DENW212","2010",46.1861665151602,53.221,3
"DEBW120","2010",40.0076364986065,69.942,3
"DEBW024","2010",36.1632440649018,26.297,3
"DERP002","2010",69.2078787403288,38.447,3
"DERP003","2010",54.1720780528283,38.555,3
"DERP001","2010",28.3062515235348,30.052,3
"DESH026","2010",29.8508129183938,38.23,3
"DERP008","2010",39.2757104810079,35.595,3
"DETH095","2010",24.8666993511382,21.817,3
"DEBY037","2010",55.2568803378851,73.605,3
"DEBW073","2010",27.1735034852462,20.997,3
"DERP021","2010",26.0348956753006,28.689,3
"DETH018","2010",31.1674025258904,23.761,3
"DEBY121","2010",33.0904787521946,48.769,3
"DENI038","2010",24.9343415713327,20.187,3
"DEBW033","2010",42.8433011424503,30.542,3
"DERP042","2010",26.3166438411556,24.851,3
"DEBB021","2010",23.8710645749876,20.366,3
"DENW220","2010",41.3358492442228,46.911,3
"DEBW027","2010",37.5598208543907,27.534,3
"DEMV021","2010",23.3347278661221,14.687,3
"DESL012","2010",51.6789014980387,31.503,3
"DEBY068","2010",36.3089153282963,32.101,3
"DEBW087","2010",9.38724025099176,8.876,3
"DENW064","2010",11.0432685534822,9.821,3
"DEBB083","2010",17.2045893190929,15.265,3
"DEBB085","2010",17.0050453342172,10.054,3
"DETH072","2010",31.1685363732493,32.838,3
"DERP020","2010",35.8844195297665,37.707,3
"DEBW019","2010",48.8549151310533,28.43,3
"DEBW039","2010",24.2873820833843,16.455,3
"DEBW034","2010",33.9958175178835,27.023,3
"DERP015","2010",8.98504333993555,9.585,3
"DEUB001","2010",8.68564074846397,6.407,3
"DERP028","2010",13.0463388557218,13.613,3
"DEHE020","2010",39.0085255283844,33.252,3
"DEHE037","2010",54.031974222943,58.716,3
"DEBW010","2010",27.9537905922482,21.198,3
"DEHE024","2010",8.21337960452949,8.146,3
"DENI020","2010",23.2033437849961,17.264,3
"DENW189","2010",39.6154175769237,57.061,3
"DEBY076","2010",36.6244970884516,34.454,3
"DEUB028","2010",8.67815619370073,6.203,3
"DK0053A","2010",24.1788525577132,15.465,3
"DK0045A","2010",38.3891840369246,17.144,3
"ES0008R","2010",9.21969919431021,5.344,3
"ES0011R","2010",4.69435829815064,2.942,3
"ES0120A","2010",55.2208449106449,54.64,3
"ES0124A","2010",46.0504347869058,43.841,3
"ES0331A","2010",6.74573576597397,2.744,3
"ES0584A","2010",37.82554690282,48.197,3
"ES0624A","2010",8.5437597520461,13.666,3
"ES0629A","2010",28.5659514366034,12.614,3
"ES0634A","2010",21.0085439057592,11.52,3
"ES0651A","2010",15.0077034795757,14.152,3
"ES0805A","2010",32.8146066042723,32.356,3
"ES0827A","2010",21.2382178979269,19.651,3
"ES0874A","2010",7.48510820017915,5.039,3
"ES0879A","2010",27.9517791828593,24.099,3
"ES0880A","2010",19.6951262020008,38.662,3
"ES0894A","2010",18.9791879451231,11.636,3
"ES0971A","2010",49.059873808603,46.626,3
"ES1094A","2010",15.2487686747654,9.475,3
"ES1096A","2010",31.7184018954914,35.553,3
"ES1125A","2010",28.433338404391,31.679,3
"ES1148A","2010",48.7555504363517,47.24,3
"ES1162A","2010",17.2962554152482,13.73,3
"ES1173A","2010",9.17242810197028,5.298,3
"ES1181A","2010",34.0503329563273,33.052,3
"ES1307A","2010",8.87993124080691,9.807,3
"ES1312A","2010",24.5645592549413,27.711,3
"ES1328A","2010",19.6310544102973,13.684,3
"ES1367A","2010",8.97599329283846,7.407,3
"ES1393A","2010",24.9277604893981,29.862,3
"ES1421A","2010",20.0957583089279,10.497,3
"ES1464A","2010",23.6474643301213,22.299,3
"ES1489A","2010",6.35462565429577,5.712,3
"ES1494A","2010",23.1913202641336,38.266,3
"ES1499A","2010",21.1857110529053,29.543,3
"ES1502A","2010",34.6924166059284,32.033,3
"ES1521A","2010",48.3788820814741,43.129,3
"ES1543A","2010",4.76837411415394,5.035,3
"ES1544A","2010",10.1347208756673,18.64,3
"ES1551A","2010",51.9273325996355,40.205,3
"ES1563A","2010",28.3645724251534,30.188,3
"ES1576A","2010",22.3281984561462,17.196,3
"ES1577A","2010",23.7292118475534,21.959,3
"ES1620A","2010",12.3395279359499,4.248,3
"ES1633A","2010",25.9064708243749,40.479,3
"ES1636A","2010",27.0240370975868,20.603,3
"ES1641A","2010",32.5063059142028,26.339,3
"ES1650A","2010",17.3936670173392,21.26,3
"ES1652A","2010",16.0426591128715,19.254,3
"ES1653A","2010",21.3114932566162,18.546,3
"ES1656A","2010",20.6901472862887,23.184,3
"ES1660A","2010",4.79364160106473,2.58,3
"ES1670A","2010",15.2509901340482,8.99,3
"ES1685A","2010",10.3973523862878,11.979,3
"ES1712A","2010",31.6336942723566,34.8,3
"ES1713A","2010",34.4830471048121,29.735,3
"ES1740A","2010",27.4514605380828,39.205,3
"ES1751A","2010",27.315312177019,17.951,3
"ES1773A","2010",22.619699627042,16.774,3
"ES1779A","2010",8.70292819849224,11.353,3
"ES1781A","2010",24.1178272623714,15.085,3
"ES1790A","2010",13.6679595981977,12.939,3
"ES1795A","2010",14.2350502774548,13.881,3
"ES1802A","2010",8.29998326707464,4.238,3
"ES1803A","2010",24.5103825307938,34.229,3
"ES1805A","2010",19.196649538893,10.67,3
"ES1816A","2010",30.896456585423,27.635,3
"ES1846A","2010",17.3925373301001,16.152,3
"ES1851A","2010",16.1860711633576,22.193,3
"ES1868A","2010",18.5344648553317,15.799,3
"ES1911A","2010",14.1824812077537,10.782,3
"ES1942A","2010",44.9499454207671,44.09,3
"ES1945A","2010",27.0746488623304,21.776,3
