"var_name","vi"
"ROADS_EU_20p",65691.9722071819
"no2_10MACC",35931.4092280209
"MAJRDS_EU_1p",16741.6138157733
"ROADS_EU_50p",12976.4014485737
"MAJRDS_EUp",10535.1196566871
"pop2011",8547.01836939277
"ROADS_EU_1p",7482.51753815324
"clc10_18p",5987.68251389576
"ROADS_EUp",5416.13666648983
"clc10_20p",4788.85340223019
"ROADS_EU_2p",4469.27476504937
"DEHM_NO2_2010",3621.56458612975
"ROADS_EU_3p",3547.02199295209
"clc10_25p",3489.92430342561
"no2_10SAT",3083.99692519158
"ROADS_EU_5p",3019.12280496749
"clc10_10p",2991.31749042123
"RES_35",2898.32847579692
"RES_25",2769.22659500431
"ROADS_EU_4p",2724.66540537756
"alt_t",2690.42351988189
"ROADS_EU_10p",2653.36798570518
"MAJRDS_EU_20p",2643.44179679499
"MAJRDS_EU_2p",2627.79652458202
"clc10_12p",2547.04445198078
"ROADS_EU_100p",2503.45131943826
"RES_30",2498.84315958318
"MAJRDS_EU_50p",2172.46176893483
"clc10_15p",1985.56341369356
"RES_40",1970.22936242647
"ROADS_EU_7p",1878.00606179236
"MAJRDS_EU_100p",1780.4518472452
"RES_18",1766.74211002434
"clc14_100p",1718.92755084626
"clc14_80p",1623.31894384681
"clc10_40p",1619.17223748118
"clc10_50p",1518.51902304677
"RES_70",1488.53167005347
"RES_50",1482.00591816996
"RES_100",1473.40395335278
"RES_15",1437.49999215903
"RES_80",1436.09080073961
"clc3_30p",1414.56252930402
"clc10_60p",1412.43206036211
"MAJRDS_EU_10p",1391.19939777262
"clc3_25p",1373.49701040641
"clc3_40p",1367.21041209498
"RES_12",1366.7786296309
"clc10_70p",1362.26150294937
"clc14_70p",1347.20904476453
"clc14_40p",1298.50451940532
"clc10_80p",1242.1741909376
"RES_60",1161.31978115893
"clc3_100p",1159.06724340828
"RES_20",1127.67132427145
"clc10_100p",1096.80175274091
"clc14_50p",1087.10732963371
"clc3_60p",1082.10783535348
"RES_10",1065.54994212804
"clc3_50p",1056.92595789871
"MAJRDS_EU_5p",1024.44018817014
"clc3_35p",1010.93177111528
"clc14_35p",1008.28790080938
"clc14_60p",980.806228712174
"clc3_15p",922.39801289257
"MAJRDS_EU_3p",888.23839556123
"clc14_30p",876.255448508575
"clc3_70p",858.444015917367
"clc3_80p",858.399020111353
"MAJRDS_EU_7p",837.409128363416
"clc3_20p",834.721016764695
"clc10_8p",793.643865546508
"MAJRDS_EU_4p",782.94610182755
"clc10_35p",769.779344908378
"clc3_18p",768.905005105841
"clc10_30p",751.997923240957
"clc14_25p",747.639629011638
"clc3_12p",710.498757393739
"clc10_7p",682.246182245628
"RES_8",640.590719848981
"clc7_10p",589.151173274015
"clc14_20p",562.862649727551
"clc14_15p",515.44994986706
"RES_7",510.098373143643
"clc14_18p",508.717871431137
"clc14_8p",458.009642023771
"clc10_6p",455.557621600873
"clc14_10p",455.038209908482
"clc14_12p",454.909107182836
"RES_5",444.838657712518
"clc5_100p",433.07445724903
"RES_6",430.921073637884
"clc3_10p",421.488447250771
"RES_4",411.708894968199
"clc3_8p",389.249514477096
"RES_3",379.293498814351
"clc10_5p",358.653433967259
"clc10_4p",353.582876388174
"clc5_40p",333.6158643034
"clc7_8p",315.104783641334
"clc14_7p",291.640531357906
"RES_2",274.031966250665
"clc3_4p",263.779012885965
"clc5_50p",247.388306768003
"clc5_35p",244.40962852538
"clc7_4p",233.748693825448
"clc5_80p",215.730611413244
"clc3_7p",214.322334498807
"clc5_30p",211.846256049599
"clc7_3p",209.191506986691
"clc5_60p",199.788560558377
"clc10_3p",189.198859886492
"clc14_5p",188.301524028188
"clc14_6p",187.097109046489
"clc5_70p",177.469321533636
"clc3_5p",174.169343403023
"clc3_3p",151.157557549852
"clc3_6p",147.363252958226
"clc7_7p",143.784949192198
"clc10_2p",134.694211696948
"clc5_25p",130.27731190594
"clc7_2p",123.344695594429
"clc7_5p",112.97562552492
"clc14_4p",111.182572129017
"clc7_6p",102.396153527241
"clc14_2p",99.7793005578007
"RES_1",83.8361031236057
"clc5_20p",81.4984336357461
"clc14_3p",80.8919630244744
"clc3_2p",79.3958592019365
"clc10_1p",73.2537251457462
"clc5_18p",72.8912146768286
"clc5_15p",70.9783549947323
"clc5_12p",63.1900376167058
"clc5_8p",55.8412929144559
"clc5_7p",54.0207395634728
"clc5_10p",46.376908695197
"clc7_1p",45.7007349828759
"clc14_1p",43.1048544381498
"RES",42.8456404195824
"clc3_1p",42.6858227250676
"clc10p",39.8348942344115
"clc14p",38.9506769100183
"clc5_6p",38.6408671926985
"clc5_5p",33.4572042486827
"clc5_4p",22.4202778048078
"clc5_3p",17.1964433641141
"clc3p",12.7526567563202
"clc5_1p",9.28217846149039
"clc5_2p",8.04869086679546
"clc7p",4.66838983293532
"clc5p",1.44465824822736
