"","station_european_code","year","gwr","obs","nfold"
"458","NO0076A",2010,28.4370123834258,45.235,1
"459","NO0089A",2010,21.3992735213812,28.612,1
"460","PT03098",2010,25.9257906536709,34.204,1
"461","PT01045",2010,25.177984605415,15.012,1
"462","PT01024",2010,30.6556643490525,31,1
"463","PT01048",2010,7.75328831076638,3.737,1
"464","PT01041",2010,25.7903628902169,47.721,1
"465","PT01028",2010,43.2512218121276,50.941,1
"466","PT02016",2010,16.9454968210638,14.636,1
"467","PT01030",2010,17.1394685642144,42.557,1
"468","PT03083",2010,27.849187198928,27.772,1
"469","PT03055",2010,23.4229836444467,20.894,1
"470","PT03097",2010,32.9642354571508,27.867,1
"471","PT03071",2010,35.3214106868516,35.206,1
"472","SE0058A",2010,37.5804642451061,29.795,1
"473","SE0067A",2010,41.7760245179237,34.627,1
"474","SE0096A",2010,36.2238984060727,36.018,1
"475","SE0022A",2010,30.4406923426195,14.887,1
"476","AT60151",2010,15.4462041287436,14.925,2
"477","AT31701",2010,16.8462293853799,12.871,2
"478","AT2M226",2010,25.2627326158969,19.607,2
"479","AT4S108",2010,13.0844764545423,7.374,2
"480","AT30401",2010,17.4467748207646,15.519,2
"481","AT52300",2010,36.2065275310669,53.515,2
"482","AT30502",2010,11.3962564881617,8.922,2
"483","AT72710",2010,21.9585693339206,25.427,2
"484","AT72311",2010,27.5294840119959,35.039,2
"485","AT72106",2010,35.6229736000005,37.584,2
"486","AT2KA61",2010,34.7913657441799,45.991,2
"487","AT2KA21",2010,34.3628467172171,40.42,2
"488","AT4S418",2010,23.6038531680781,17.343,2
"489","AT60182",2010,26.6070323960896,18.562,2
"490","AT4S412",2010,31.3761591398822,27.204,2
"491","AT4S416",2010,37.0952511246313,34.35,2
"492","AT4S184",2010,36.5255960561264,30.941,2
"493","AT80710",2010,30.819590646217,45.074,2
"494","AT60183",2010,20.3060251167101,22.643,2
"495","AT2AUT1",2010,27.412928430741,19.477,2
"496","AT51066",2010,31.908357748161,32.894,2
"497","AT2WO25",2010,26.2623460323957,30.193,2
"498","AT80503",2010,11.5926077882953,6.733,2
"499","AT55032",2010,15.4474036542829,15.206,2
"500","AT31703",2010,20.4853925182312,16.712,2
"501","AT60107",2010,27.8502703652667,19.644,2
"502","AT72821",2010,40.581224626573,67.724,2
"503","AT9JAEG",2010,18.3467068445464,13.221,2
"504","AT31413",2010,23.1080560769133,30.4,2
"505","AT0ZOE2",2010,7.93210670464863,5.995,2
"506","BELHB23",2010,33.1102665156592,32.516,2
"507","BELLD01",2010,29.5188440974597,27.587,2
"508","BELLD02",2010,29.7250181348052,24.889,2
"509","BETN043",2010,33.3596365019829,44.224,2
"510","BETN040",2010,20.4752111549017,21.583,2
"511","BETN045",2010,26.8961044697927,28.66,2
"512","BETR801",2010,43.7129473133553,44.269,2
"513","BETR830",2010,28.6742008106818,28.321,2
"514","BETR893",2010,34.3097000967488,38.068,2
"515","BETN066",2010,17.5181422759708,15.289,2
"516","BETN070",2010,25.9728170504302,30.732,2
"517","BETN100",2010,9.88843979473705,9.002,2
"518","BETR223",2010,28.8731689484358,31.435,2
"519","BETR740",2010,30.411246548187,28.9,2
"520","BETR501",2010,30.9059567872268,37.124,2
"521","BETR512",2010,29.0734489501615,27.032,2
"522","BETE007",2010,20.9503528237115,25.173,2
"523","BETE008",2010,29.4137763259858,28.444,2
"524","CH0031A",2010,41.939696271501,45.216,2
"525","CH0020A",2010,31.671185075386,29.417,2
"526","CH0033A",2010,17.9137958981996,21.442,2
"527","CH0002R",2010,19.6017532226906,15.291,2
"528","CH0005R",2010,11.3981713030018,8.141,2
"529","CH0003R",2010,19.1730644348165,14.17,2
"530","DENI063",2010,13.7208642747348,14.643,2
"531","DEBY005",2010,24.0277469182962,33.748,2
"532","DEBY006",2010,54.1344564647224,51.141,2
"533","DEBE067",2010,34.516646325054,62.506,2
"534","DENI071",2010,17.3046103816987,44.517,2
"535","DEBB068",2010,27.5968979164669,28.593,2
"536","DEBW042",2010,26.0843005824969,32.836,2
"537","DESH008",2010,10.4942731340822,12.618,2
"538","DEBB055",2010,20.9480419513738,15.998,2
"539","DEHB006",2010,44.4197934561326,45.818,2
"540","DEHB005",2010,21.2323209635568,22.361,2
"541","DESN076",2010,11.5654629452509,12.627,2
"542","DETH026",2010,16.8577604984047,12.998,2
"543","DENI028",2010,14.7155878343966,12.364,2
"544","DETH013",2010,20.6855942624736,19.553,2
"545","DETH020",2010,41.2131302271644,24.865,2
"546","DENW135",2010,47.058487866072,55.389,2
"547","DENW043",2010,78.3849173116601,43.472,2
