"station_european_code","year","gwr","obs","nfold"
"AT30101","2010",30.649619660847,26.009,4
"AT60180","2010",22.3194031231707,19.567,4
"AT60195","2010",20.8350488599797,16.343,4
"AT10001","2010",24.6410458996379,20.133,4
"AT4S165","2010",28.2143870204898,53.113,4
"AT60170","2010",30.6445801350983,34.913,4
"AT72315","2010",34.5372184769738,41.056,4
"AT72123","2010",15.8406757060916,4.48,4
"AT60136","2010",22.2528732138123,24.053,4
"AT32604","2010",17.5808746891696,15.925,4
"AT2KA11","2010",39.1525417060332,26.761,4
"AT2F202","2010",13.1608500385297,15.176,4
"AT60185","2010",12.2221096963994,10.51,4
"AT32501","2010",21.846435619196,22.361,4
"AT4S415","2010",60.5597956727468,35.647,4
"AT31401","2010",27.180832006262,19.652,4
"AT60193","2010",18.4752983010513,17.471,4
"AT31502","2010",12.7748497161323,6.157,4
"AT30065","2010",24.5069919947436,23.596,4
"AT32302","2010",27.9341798403947,40.578,4
"AT30902","2010",25.1284963429336,29.777,4
"AT60135","2010",20.6950919040258,25.676,4
"AT31904","2010",15.4710195361355,12.484,4
"AT31901","2010",29.5679009557049,19.209,4
"AT4S406","2010",45.8069012918662,30.269,4
"AT90AKC","2010",33.1632726772285,29.568,4
"AT90LAA","2010",30.1104580593791,32.261,4
"AT9RINN","2010",31.3453387404029,42.004,4
"AT32401","2010",23.0737465179173,18.56,4
"AT30403","2010",15.4295620861414,15.401,4
"AT55018","2010",25.1505538650893,32.993,4
"BETB011","2010",36.7107794874593,29.793,4
"BETR001","2010",42.2502733414695,42.885,4
"BETR012","2010",31.3872253363945,27.626,4
"BETR020","2010",33.6197389100745,33.899,4
"BETR811","2010",39.7754249537369,33.597,4
"BETN121","2010",10.6218074110634,10.379,4
"BETR201","2010",33.517612065923,29.723,4
"BETM702","2010",23.8221350626682,26.502,4
"BETN029","2010",15.3963812300118,15.834,4
"BETR701","2010",33.0623255135754,35.121,4
"BETR502","2010",31.6034115830126,29.057,4
"BETE701","2010",22.9449846664488,22.917,4
"BETE702","2010",21.5040654027914,19.162,4
"BETE716","2010",27.5135456879966,25.651,4
"BETE804","2010",30.1031964981504,32.141,4
"BETE812","2010",29.4730489141551,20.99,4
"CH0051A","2010",16.1665562153171,13.939,4
"CH0029A","2010",35.2749499599219,64.115,4
"CH0017A","2010",30.8896598362693,29.749,4
"CH0022A","2010",21.3466568449422,25.216,4
"CH0028A","2010",38.981333996789,39.209,4
"CH0021A","2010",42.3240794845978,44.087,4
"DEBW029","2010",26.9797939261071,22.466,4
"DEBY110","2010",41.4207167473407,54.282,4
"DEBE051","2010",19.9083479844595,14.036,4
"DEBE056","2010",17.52063737423,13.493,4
"DEBE034","2010",38.211938243441,28.388,4
"DEBE010","2010",44.8255644306934,27.995,4
"DEHE032","2010",21.1888463395824,17.949,4
"DESL019","2010",12.4161000702115,11.793,4
"DEBB049","2010",23.8577346333953,43.393,4
"DENI011","2010",17.3700094275616,16.1,4
"DENI075","2010",39.6886316148041,51.231,4
"DEHB001","2010",31.5880734006628,19.86,4
"DEHB004","2010",39.7709419571018,22.143,4
"DESN011","2010",33.2401083187251,26.746,4
"DEHB011","2010",43.0054209207843,46.617,4
"DEHE040","2010",39.9355607709286,65.402,4
"DEST091","2010",38.5641458376769,26.066,4
"DESN061","2010",53.1587332242101,39.456,4
"DESN092","2010",39.3747244388418,23.228,4
"DENW034","2010",32.9671509731101,29.108,4
"DENW082","2010",52.7851275868684,67.304,4
"DEBB007","2010",19.3535290315063,17.299,4
"DEBB045","2010",32.7534174294573,36.383,4
"DEHE058","2010",33.7273631857188,27.704,4
"DEHE028","2010",11.9504220284689,11.496,4
"DEBY081","2010",15.5602845250323,11.406,4
"DEMV019","2010",20.6108190768281,11.201,4
"DENW133","2010",43.3179052148424,63.313,4
"DEHH047","2010",33.1059851624051,17.599,4
"DEBB053","2010",8.33728784861348,9.136,4
"DERP014","2010",8.52982493641538,10.298,4
"DEBY021","2010",29.5137997539045,32.12,4
"DENW284","2010",31.4585922948783,35.187,4
"DENI031","2010",12.6765248534889,11.574,4
"DEBW081","2010",37.7475844361818,25.464,4
"DEBY004","2010",21.3157738758295,18.444,4
"DEBB082","2010",18.5443968838983,19.074,4
"DEBY033","2010",32.3731390820583,29.26,4
"DEST090","2010",19.2021706303572,16.391,4
"DEMV012","2010",7.35156301407412,7.96,4
"DEST103","2010",31.1173380130511,39.329,4
"DEST076","2010",64.4466867502474,45.649,4
"DEST099","2010",44.695063725395,43.411,4
"DERP010","2010",51.2016155091533,60.927,4
"DERP011","2010",42.3807636953303,45.324,4
"DEBW006","2010",45.8076192522253,32.7,4
"DENW260","2010",42.5371769401019,46.544,4
"DENW095","2010",30.829312373486,23.809,4
"DEBY047","2010",21.31453307818,17.689,4
"DENW066","2010",26.2409473916507,25.261,4
"DEBB048","2010",22.8596369581795,14.898,4
"DEBY049","2010",17.9752429729804,17.444,4
"DERP027","2010",30.9114295566361,25.097,4
"DESN079","2010",11.1028912514102,12.62,4
"DENI029","2010",21.8264256251805,16.239,4
"DESN075","2010",36.8458863468418,29.975,4
"DEBW121","2010",28.0277426521261,58.294,4
"DEHE094","2010",27.4348660223944,41.3,4
"DEMV020","2010",32.9203336267907,44.325,4
"DEUB029","2010",10.3697241768949,5.452,4
"DEBW031","2010",9.77783213421648,5.388,4
"DENI077","2010",7.78004239390989,9.019,4
"DEHE026","2010",9.77734621171162,9.108,4
"DEBW118","2010",49.4908054232492,94.501,4
"DEBW107","2010",28.668128917751,24.705,4
"DETH084","2010",25.2772015434644,34.149,4
"DETH093","2010",24.7738440408217,22.87,4
"DERP013","2010",10.6383465779985,11.907,4
"DEHE022","2010",34.2316545927941,34.769,4
"DEBB063","2010",17.9929881982394,13.253,4
"DEBY077","2010",30.9862659580412,30.787,4
"DETH060","2010",23.0465831050802,18.75,4
"DESN091","2010",34.0383377611548,32.999,4
"DK0031A","2010",26.5755912441247,31.52,4
"ES0012R","2010",5.4621787153253,4.282,4
"ES0014R","2010",5.35353814163596,3.685,4
"ES0074A","2010",12.9327138944576,5.415,4
"ES0104A","2010",31.6906635986673,33.568,4
"ES0324A","2010",10.2998629509115,4.49,4
"ES0329A","2010",7.01777306934463,3.257,4
"ES0373A","2010",10.0754534648361,8.26,4
"ES0556A","2010",21.6802711547583,20.707,4
"ES0557A","2010",18.1290522907955,14.619,4
"ES0588A","2010",23.5789934602945,18.767,4
"ES0822A","2010",20.8541165416713,18.659,4
"ES0824A","2010",26.9088628179633,19.689,4
"ES1035A","2010",15.914306704202,9.221,4
"ES1044A","2010",35.4827093888889,32.009,4
"ES1047A","2010",30.2478085528869,35.946,4
"ES1120A","2010",23.8350767018687,22.911,4
"ES1169A","2010",21.5228166578053,10.587,4
"ES1193A","2010",27.7500987439131,29.68,4
"ES1208A","2010",24.6312370854626,23.304,4
"ES1215A","2010",13.3818080032424,17.944,4
"ES1225A","2010",16.6845696336633,29.924,4
"ES1244A","2010",35.3752518733699,41.036,4
"ES1247A","2010",16.4685165503746,11.23,4
"ES1253A","2010",19.5194633657469,23.158,4
"ES1256A","2010",20.5006802618975,20.945,4
"ES1259A","2010",11.3408224011602,13.394,4
"ES1262A","2010",38.7144654651462,52.887,4
"ES1277A","2010",18.6861802106678,18.919,4
"ES1285A","2010",8.32203865312886,2.247,4
"ES1287A","2010",7.15818552275043,10.218,4
"ES1350A","2010",18.3134298455841,30.801,4
"ES1396A","2010",46.1488322138799,41.457,4
"ES1405A","2010",4.85491703114934,4.351,4
"ES1420A","2010",11.4996134873499,12.135,4
"ES1425A","2010",26.6993688964782,26.452,4
"ES1426A","2010",50.4966047284096,49.363,4
"ES1437A","2010",4.53988777339978,4.426,4
"ES1480A","2010",50.5267355665209,64.159,4
"ES1490A","2010",26.6777824847251,31.103,4
"ES1497A","2010",23.9390961488458,25.069,4
"ES1501A","2010",21.5387566274254,23.072,4
"ES1518A","2010",6.48789108787099,4.104,4
"ES1531A","2010",7.2086740323082,2.586,4
"ES1537A","2010",24.7605265238266,23.343,4
"ES1542A","2010",8.40387048411467,6.372,4
"ES1560A","2010",27.5126464395286,47.002,4
"ES1568A","2010",31.8965279004738,31.115,4
"ES1580A","2010",23.0013970820196,35.573,4
"ES1601A","2010",9.8819679139672,9.043,4
"ES1610A","2010",30.2082532617418,42.183,4
"ES1615A","2010",10.8907569556276,15.306,4
"ES1616A","2010",6.16318401032493,6.864,4
