"var_name","vi"
"ROADS_EU_50p",45032.6000673091
"no2_10MACC",30723.234730485
"ROADS_EU_20p",30231.0467805287
"ROADS_EU_10p",23390.8484122987
"pop2011",16168.0417263855
"MAJRDS_EU_1p",10284.936496291
"MAJRDS_EUp",8090.7271659979
"ROADS_EU_1p",6875.9450560993
"ROADS_EUp",4025.87963199711
"ROADS_EU_2p",3455.48996285473
"clc10_50p",3198.12671298788
"ROADS_EU_100p",3194.84000180692
"alt_t",2955.06259392374
"MAJRDS_EU_2p",2715.31470268227
"no2_10SAT",2691.19900182977
"ROADS_EU_3p",2514.28727675071
"MAJRDS_EU_50p",2413.56352182886
"ROADS_EU_7p",2231.81965453396
"clc10_10p",2139.16887552712
"clc10_18p",2115.02647607404
"DEHM_NO2_2010",2107.10195167348
"MAJRDS_EU_20p",2080.38940579076
"ROADS_EU_4p",2049.72989678792
"clc3_50p",1956.18898344039
"clc10_15p",1848.5616523441
"clc3_40p",1731.49416962469
"clc10_20p",1585.15073426992
"clc3_60p",1584.58158190213
"clc10_5p",1581.65461981546
"clc10_25p",1568.64540670452
"ROADS_EU_5p",1552.24028469503
"clc3_70p",1481.66386388539
"clc3_100p",1434.51662882431
"clc3_25p",1425.98426170361
"clc14_100p",1394.77201270601
"RES_50",1375.93604022713
"MAJRDS_EU_100p",1372.82910463803
"clc10_60p",1352.70659129991
"MAJRDS_EU_10p",1309.17037599923
"clc10_4p",1288.84229518602
"clc10_70p",1269.0952494701
"RES_35",1255.12212943362
"clc3_35p",1250.12177890131
"RES_40",1228.89530041909
"RES_25",1227.8313381047
"clc3_30p",1201.94566571762
"clc14_50p",1196.93599041659
"RES_20",1139.97407011566
"RES_60",1131.32360422453
"clc3_80p",1103.26688916517
"clc10_35p",1094.97472512787
"clc10_30p",1093.22195254133
"clc10_80p",1061.75717787505
"clc10_8p",1058.51403466368
"MAJRDS_EU_7p",1027.77589059173
"clc14_35p",995.748566331864
"RES_100",995.128349396487
"clc10_12p",994.235263971896
"RES_80",984.001601320374
"clc10_7p",977.621985006039
"clc14_80p",974.998962568485
"clc14_40p",928.862791047609
"RES_10",920.261465723677
"clc10_100p",916.318384139201
"clc10_40p",913.882107119699
"clc14_60p",910.166977886084
"RES_15",907.658403284806
"RES_30",905.736187214675
"RES_70",895.423011861157
"clc14_70p",872.908023611439
"clc14_25p",871.518841641452
"clc3_15p",840.031871744074
"clc3_20p",838.561535417039
"RES_18",833.22586209975
"clc14_30p",817.187186416135
"clc3_18p",800.645937013318
"MAJRDS_EU_3p",795.72941357251
"MAJRDS_EU_5p",786.815276140239
"MAJRDS_EU_4p",782.333203656509
"RES_8",734.242338536152
"clc10_6p",682.125940780864
"clc7_10p",650.720922891317
"RES_12",605.489959816508
"clc14_20p",550.047181871259
"clc10_3p",538.704044599279
"RES_7",463.128544285704
"RES_6",444.498265100783
"RES_5",437.057749859667
"clc3_12p",417.927603638461
"clc14_18p",400.20917800644
"clc14_15p",394.752715792689
"clc3_10p",393.682646715644
"clc5_100p",388.239745950186
"clc14_12p",309.982040735816
"clc3_8p",301.843505522376
"RES_4",300.361261578493
"RES_3",277.708751054066
"clc3_6p",275.861302340475
"clc14_10p",264.345892835728
"clc5_8p",259.234140148726
"clc5_60p",256.4918467524
"clc7_8p",256.326756222559
"clc5_7p",238.078106903266
"clc10_2p",235.219811679052
"clc14_8p",218.611810772389
"clc3_7p",208.708483799762
"clc5_80p",203.059934159315
"RES_2",201.514853117476
"clc3_5p",195.478700913919
"clc14_7p",194.500736582592
"clc5_70p",182.842138183772
"clc14_6p",175.758773157902
"clc5_50p",164.059793558597
"clc5_25p",158.759981810921
"clc5_40p",153.085139974958
"clc3_4p",152.425281385785
"clc5_18p",150.750144453625
"clc5_20p",147.125386667932
"clc5_30p",136.429088460428
"clc7_7p",124.162349123587
"clc5_35p",123.911950636627
"clc14_5p",121.092919668025
"clc3_3p",105.489748127637
"clc5_12p",101.104362748593
"RES_1",100.307574062721
"clc7_6p",97.6755476062185
"clc14_4p",95.8388919619795
"clc10_1p",90.5436600299679
"clc3_1p",86.6388964289772
"clc3_2p",84.1165591092739
"clc5_10p",82.9353281920431
"clc14_3p",68.5339924210737
"clc5_15p",67.7065860330143
"clc14_2p",63.8759930767312
"clc14_1p",56.3529841877403
"clc7_5p",55.5776179487024
"clc7_4p",47.5703569272879
"RES",34.3498406533591
"clc3p",24.0167117066391
"clc5_4p",21.9230479016436
"clc5_5p",21.0083040237474
"clc5_6p",20.0116205460913
"clc7_3p",18.9300791670794
"clc14p",16.9932277049021
"clc10p",14.8331632744697
"clc7_1p",11.0833850960372
"clc5_3p",6.50199817278056
"clc7p",6.42116551575853
"clc7_2p",5.91784594455743
"clc5p",1.61676629923611
"clc5_1p",1.52260724542135
"clc5_2p",0.42745681071746
