"station_european_code","year","gwr","obs","nfold"
"AT30101","2010",30.8348682577939,26.009,4
"AT60180","2010",21.134633045762,19.567,4
"AT60195","2010",19.9961323221391,16.343,4
"AT10001","2010",23.108453391304,20.133,4
"AT4S165","2010",23.7232401136028,53.113,4
"AT60170","2010",31.8883200905069,34.913,4
"AT72315","2010",27.0035063226468,41.056,4
"AT72123","2010",9.72173950241385,4.48,4
"AT60136","2010",21.5602332993134,24.053,4
"AT32604","2010",16.0226343203649,15.925,4
"AT2KA11","2010",36.9933140093985,26.761,4
"AT2F202","2010",10.6232612123471,15.176,4
"AT60185","2010",10.1454731380708,10.51,4
"AT32501","2010",22.71288830221,22.361,4
"AT4S415","2010",46.9774647839857,35.647,4
"AT31401","2010",29.8177712923556,19.652,4
"AT60193","2010",17.0210506015877,17.471,4
"AT31502","2010",9.91658100441676,6.157,4
"AT30065","2010",22.9572544988229,23.596,4
"AT32302","2010",28.9630141900487,40.578,4
"AT30902","2010",27.3038383559472,29.777,4
"AT60135","2010",20.1777970057118,25.676,4
"AT31904","2010",14.4925522830458,12.484,4
"AT31901","2010",27.1074063228663,19.209,4
"AT4S406","2010",40.3583130508533,30.269,4
"AT90AKC","2010",39.7394181998363,29.568,4
"AT90LAA","2010",34.1866656446643,32.261,4
"AT9RINN","2010",35.3180163662804,42.004,4
"AT32401","2010",23.9758330922763,18.56,4
"AT30403","2010",15.3710114301684,15.401,4
"AT55018","2010",14.9099001318672,32.993,4
"BETB011","2010",40.7704460354124,29.793,4
"BETR001","2010",48.9696247791707,42.885,4
"BETR012","2010",38.4310944029939,27.626,4
"BETR020","2010",32.6543223347071,33.899,4
"BETR811","2010",40.6191561061452,33.597,4
"BETN121","2010",9.96330801432031,10.379,4
"BETR201","2010",36.5156934893257,29.723,4
"BETM702","2010",21.8805121042973,26.502,4
"BETN029","2010",12.7422358225519,15.834,4
"BETR701","2010",38.1460080645523,35.121,4
"BETR502","2010",38.6414430233771,29.057,4
"BETE701","2010",25.7685458913009,22.917,4
"BETE702","2010",21.4437722834442,19.162,4
"BETE716","2010",31.0002596710806,25.651,4
"BETE804","2010",24.0397227641192,32.141,4
"BETE812","2010",30.2780178877436,20.99,4
"CH0051A","2010",12.0945535935606,13.939,4
"CH0029A","2010",34.6887122305381,64.115,4
"CH0017A","2010",33.1738219046728,29.749,4
"CH0022A","2010",19.1244234583589,25.216,4
"CH0028A","2010",40.4892024073419,39.209,4
"CH0021A","2010",41.0984924668202,44.087,4
"DEBW029","2010",25.2264621783447,22.466,4
"DEBY110","2010",36.2605013981186,54.282,4
"DEBE051","2010",20.2031023865318,14.036,4
"DEBE056","2010",16.7217518948853,13.493,4
"DEBE034","2010",37.2603801695146,28.388,4
"DEBE010","2010",39.9793766457233,27.995,4
"DEHE032","2010",21.5803806484863,17.949,4
"DESL019","2010",11.5807764995283,11.793,4
"DEBB049","2010",26.349168124962,43.393,4
"DENI011","2010",16.2050213309664,16.1,4
"DENI075","2010",37.3012496193363,51.231,4
"DEHB001","2010",30.624405459922,19.86,4
"DEHB004","2010",38.2656913439831,22.143,4
"DESN011","2010",34.0518476693653,26.746,4
"DEHB011","2010",41.0337230507089,46.617,4
"DEHE040","2010",38.6309668639342,65.402,4
"DEST091","2010",36.4380147764366,26.066,4
"DESN061","2010",46.8714405593613,39.456,4
"DESN092","2010",38.5341390299266,23.228,4
"DENW034","2010",36.0798718971106,29.108,4
"DENW082","2010",53.9557426306462,67.304,4
"DEBB007","2010",21.6796616897038,17.299,4
"DEBB045","2010",32.3197022642663,36.383,4
"DEHE058","2010",31.4692477556302,27.704,4
"DEHE028","2010",12.2886559826369,11.496,4
"DEBY081","2010",9.04940738333842,11.406,4
"DEMV019","2010",20.5414881441444,11.201,4
"DENW133","2010",44.2709699966872,63.313,4
"DEHH047","2010",30.3417221108352,17.599,4
"DEBB053","2010",7.51600975236345,9.136,4
"DERP014","2010",8.71267729534502,10.298,4
"DEBY021","2010",28.4723434761597,32.12,4
"DENW284","2010",34.2744627662006,35.187,4
"DENI031","2010",12.9222462697297,11.574,4
"DEBW081","2010",32.5780587164752,25.464,4
"DEBY004","2010",20.8659305834142,18.444,4
"DEBB082","2010",20.727913133272,19.074,4
"DEBY033","2010",30.8685310665397,29.26,4
"DEST090","2010",19.1491603551522,16.391,4
"DEMV012","2010",6.67673524586399,7.96,4
"DEST103","2010",29.541831435711,39.329,4
"DEST076","2010",56.6134204645069,45.649,4
"DEST099","2010",41.9323577863052,43.411,4
"DERP010","2010",50.4879367720203,60.927,4
"DERP011","2010",41.443355064487,45.324,4
"DEBW006","2010",41.2821218429944,32.7,4
"DENW260","2010",43.5615463561918,46.544,4
"DENW095","2010",33.2124115796353,23.809,4
"DEBY047","2010",20.2001622831224,17.689,4
"DENW066","2010",26.1952008719304,25.261,4
"DEBB048","2010",22.2225095068581,14.898,4
"DEBY049","2010",15.9824336189062,17.444,4
"DERP027","2010",30.9114295566361,25.097,4
"DESN079","2010",10.6772407990036,12.62,4
"DENI029","2010",21.4996925380786,16.239,4
"DESN075","2010",35.1417256953808,29.975,4
"DEBW121","2010",28.9318051055238,58.294,4
"DEHE094","2010",27.935740999964,41.3,4
"DEMV020","2010",30.2605007091723,44.325,4
"DEUB029","2010",10.5119216518294,5.452,4
"DEBW031","2010",8.28211523063441,5.388,4
"DENI077","2010",7.45848038807654,9.019,4
"DEHE026","2010",10.1208729747724,9.108,4
"DEBW118","2010",48.4254712549955,94.501,4
"DEBW107","2010",26.2557126904998,24.705,4
"DETH084","2010",29.2696041971593,34.149,4
"DETH093","2010",28.5872446033931,22.87,4
"DERP013","2010",10.6383465779985,11.907,4
"DEHE022","2010",32.154284302854,34.769,4
"DEBB063","2010",19.831434596872,13.253,4
"DEBY077","2010",30.181234228283,30.787,4
"DETH060","2010",23.3309323371194,18.75,4
"DESN091","2010",33.2589070149254,32.999,4
"DK0031A","2010",27.0309142684718,31.52,4
"ES0012R","2010",5.88013392174973,4.282,4
"ES0014R","2010",6.79650318235041,3.685,4
"ES0074A","2010",11.7140436561485,5.415,4
"ES0104A","2010",32.1029413554894,33.568,4
"ES0324A","2010",12.6861516761511,4.49,4
"ES0329A","2010",8.87293247549231,3.257,4
"ES0373A","2010",8.47909463597852,8.26,4
"ES0556A","2010",26.6449827960184,20.707,4
"ES0557A","2010",22.9055804677067,14.619,4
"ES0588A","2010",23.2304997760029,18.767,4
"ES0822A","2010",21.8008173096869,18.659,4
"ES0824A","2010",27.3100591345538,19.689,4
"ES1035A","2010",14.3270794890014,9.221,4
"ES1044A","2010",37.9967835517853,32.009,4
"ES1047A","2010",33.204534640291,35.946,4
"ES1120A","2010",25.6110571782386,22.911,4
"ES1169A","2010",26.5192484638613,10.587,4
"ES1193A","2010",31.5873646449026,29.68,4
"ES1208A","2010",27.9498882283655,23.304,4
"ES1215A","2010",16.0123608813325,17.944,4
"ES1225A","2010",18.928478250875,29.924,4
"ES1244A","2010",35.0818637481143,41.036,4
"ES1247A","2010",17.5774958359294,11.23,4
"ES1253A","2010",18.6654344083567,23.158,4
"ES1256A","2010",20.8774632824833,20.945,4
"ES1259A","2010",12.1246912813634,13.394,4
"ES1262A","2010",40.4461170844843,52.887,4
"ES1277A","2010",18.5087187987919,18.919,4
"ES1285A","2010",7.6054398618075,2.247,4
"ES1287A","2010",6.98204993015309,10.218,4
"ES1350A","2010",18.1749581725028,30.801,4
"ES1396A","2010",47.9081711269594,41.457,4
"ES1405A","2010",6.13193835945618,4.351,4
"ES1420A","2010",10.990141794415,12.135,4
