"","station_european_code","year","gwr","obs","nfold"
"201","ES1753A",2010,9.1789889443393,9.636,1
"202","ES1755A",2010,7.52141483899002,7.639,1
"203","ES1799A",2010,25.4333315831973,22.366,1
"204","ES1801A",2010,25.1630113013241,19.488,1
"205","ES1815A",2010,23.2711361522666,21.841,1
"206","ES1835A",2010,10.368040242575,12.651,1
"207","ES1856A",2010,44.0860714336652,36.967,1
"208","ES1857A",2010,14.9915114394847,12.065,1
"209","ES1859A",2010,11.7351965999071,23.524,1
"210","ES1883A",2010,5.87783467207727,4.083,1
"211","ES1886A",2010,22.0751637170942,15.663,1
"212","ES1898A",2010,6.93067746070959,9.377,1
"213","ES1915A",2010,29.4034050417454,24.911,1
"214","ES1923A",2010,19.1578427422649,11.145,1
"215","ES1927A",2010,19.5732418455451,15.885,1
"216","ES1929A",2010,36.6007941307414,40.813,1
"217","ES1930A",2010,14.5011134969969,5.612,1
"218","ES1941A",2010,45.1914463569459,41.39,1
"219","ES1944A",2010,49.9813190136917,37.825,1
"220","ES1947A",2010,41.2259775724194,41.457,1
"221","ES1986A",2010,15.6440664132795,19.788,1
"222","ES1991A",2010,4.23753064251573,2.675,1
"223","FI00397",2010,19.0378137663945,15.248,1
"224","FI00363",2010,20.9324104908602,15.19,1
"225","FI00066",2010,14.4974045420249,12.977,1
"226","FI00588",2010,26.0508085793406,21.239,1
"227","FI00460",2010,8.13986847075165,10.009,1
"228","FI00839",2010,22.1663121810296,36.683,1
"229","FI00186",2010,21.0929787343939,33.373,1
"230","FI00576",2010,35.7398548198371,52.892,1
"231","FR31032",2010,18.5076312339436,13.011,1
"232","FR12026",2010,16.9622442576845,17.039,1
"233","FR04018",2010,41.93394126352,37.866,1
"234","FR03080",2010,30.6424397004548,19.854,1
"235","FR12043",2010,16.6534500321183,21.974,1
"236","FR11022",2010,27.1953838226633,24.609,1
"237","FR31007",2010,21.8874368340332,19.896,1
"238","FR41004",2010,11.9810132941001,15.904,1
"239","FR14010",2010,18.932991989204,20.332,1
"240","FR31003",2010,33.827278231873,26.478,1
"241","FR23046",2010,13.5933092728506,12.15,1
"242","FR17002",2010,22.0555188682879,31.907,1
"243","FR34062",2010,27.7742355813016,18.213,1
"244","FR19014",2010,19.6134099564843,43.812,1
"245","FR19012",2010,20.8806541626823,18.312,1
"246","FR16060",2010,24.8928821497626,26.516,1
"247","FR04008",2010,41.501420670483,36.9,1
"248","FR20047",2010,23.7577294617029,21.577,1
"249","FR10027",2010,32.865308715082,29.286,1
"250","FR10024",2010,38.1847295824735,34.202,1
"251","FR16059",2010,23.0143263660573,28.87,1
"252","FR15012",2010,17.5469604804788,17.531,1
"253","FR08003",2010,34.4138288781602,31.061,1
"254","FR34051",2010,19.632920656984,13.162,1
"255","FR17007",2010,16.737210676655,18.187,1
"256","FR34046",2010,29.1706791536799,14.873,1
"257","FR29425",2010,21.9240519540432,21.116,1
"258","FR33303",2010,25.1079318416226,19.212,1
"259","FR01006",2010,24.6436318327286,22.517,1
"260","FR22004",2010,26.4223360345065,21.208,1
"261","FR20038",2010,29.5290998051322,25.097,1
"262","FR24015",2010,33.1399601008629,25.424,1
"263","FR08204",2010,16.1658873278386,9.752,1
"264","FR15043",2010,25.8936641167269,24.816,1
"265","FR31014",2010,13.8421582556154,18.668,1
"266","FR04001",2010,45.1684347395016,31.476,1
"267","FR23092",2010,25.4906803744311,21.342,1
"268","FR30033",2010,14.0740721930321,9.948,1
"269","FR23110",2010,20.8663780398196,14.317,1
"270","FR09016",2010,19.2531068371646,17.585,1
"271","FR05086",2010,30.1149048532954,19.476,1
"272","FR07021",2010,31.1509851803862,33.403,1
"273","FR08714",2010,23.9133238143558,21.006,1
"274","FR11033",2010,30.5799436308668,30.107,1
"275","FR19032",2010,20.4821358663154,14.792,1
"276","FR30026",2010,26.7163557801001,29.44,1
"277","FR31006",2010,24.0809059574774,35.461,1
"278","FR01011",2010,37.4025874187365,26.38,1
"279","FR07004",2010,24.8414578708446,25.725,1
"280","FR07013",2010,17.4215215945191,15.236,1
"281","FR16066",2010,26.7632175185228,22.344,1
"282","FR04017",2010,45.0882667954701,39.356,1
"283","FR16055",2010,21.8175507961304,24.288,1
"284","FR23181",2010,20.7427401023469,16.243,1
"285","FR04014",2010,45.479799514836,39.946,1
"286","FR04037",2010,48.8374940189364,37.629,1
"287","FR04060",2010,43.5555391469056,44.383,1
"288","FR12027",2010,24.447941207227,22.375,1
"289","FR09009",2010,26.3598632780308,31.592,1
"290","FR04141",2010,58.4411954570693,71.903,1
"291","FR19051",2010,19.1017884937835,15.185,1
"292","FR12009",2010,27.9259929528696,45.367,1
"293","FR19006",2010,25.6083484970787,20.614,1
"294","FR02020",2010,25.1851727657647,15.569,1
"295","FR25037",2010,66.2744070025901,47.181,1
"296","FR07001",2010,18.6762249035656,13.693,1
"297","FR20048",2010,22.5194884002531,16.128,1
"298","FR33111",2010,16.286562052112,14.858,1
"299","FR29426",2010,28.2276840122027,32.711,1
"300","FR04059",2010,49.2122283277713,33.484,1
"301","FR16034",2010,54.4428663142245,56.823,1
"302","FR08004",2010,39.3639375843239,51.468,1
"303","FR15038",2010,24.898002279877,30.022,1
"304","FR01022",2010,28.7942088897554,20.181,1
"305","FR30023",2010,27.220901494085,21.87,1
"306","FR26005",2010,24.0444894983266,21.358,1
"307","FR26016",2010,23.1986425421887,17.844,1
