"station_european_code","year","gwr","obs","nfold"
"AT60151","2010",15.4136065819488,14.925,2
"AT31701","2010",16.6255361238057,12.871,2
"AT2M226","2010",25.1527412379447,19.607,2
"AT4S108","2010",12.9442187337507,7.374,2
"AT30401","2010",17.4891393564701,15.519,2
"AT52300","2010",36.5831977879854,53.515,2
"AT30502","2010",11.6004373779333,8.922,2
"AT72710","2010",21.7184985819174,25.427,2
"AT72311","2010",27.275313704072,35.039,2
"AT72106","2010",35.8889240238881,37.584,2
"AT2KA61","2010",34.5420151564882,45.991,2
"AT2KA21","2010",33.5298787307577,40.42,2
"AT4S418","2010",23.3311115717556,17.343,2
"AT60182","2010",26.8948593775636,18.562,2
"AT4S412","2010",31.2357228235597,27.204,2
"AT4S416","2010",36.847491505549,34.35,2
"AT4S184","2010",36.4768203563823,30.941,2
"AT80710","2010",29.9839241801913,45.074,2
"AT60183","2010",19.9390239687204,22.643,2
"AT2AUT1","2010",27.1469039356446,19.477,2
"AT51066","2010",32.0752638236978,32.894,2
"AT2WO25","2010",26.7560325254796,30.193,2
"AT80503","2010",11.9501772940831,6.733,2
"AT55032","2010",15.6996943860156,15.206,2
"AT31703","2010",20.5490895161921,16.712,2
"AT60107","2010",27.7439409328607,19.644,2
"AT72821","2010",39.9595104387214,67.724,2
"AT9JAEG","2010",18.291312485539,13.221,2
"AT31413","2010",22.9230417790249,30.4,2
"AT0ZOE2","2010",7.7919669717843,5.995,2
"BELHB23","2010",32.9303589600506,32.516,2
"BELLD01","2010",29.5169449718865,27.587,2
"BELLD02","2010",29.63616380753,24.889,2
"BETN043","2010",33.4951189040168,44.224,2
"BETN040","2010",20.6750785617653,21.583,2
"BETN045","2010",26.9793234612379,28.66,2
"BETR801","2010",43.6235140067943,44.269,2
"BETR830","2010",28.7535754284,28.321,2
"BETR893","2010",34.3630402122495,38.068,2
"BETN066","2010",17.6226996392603,15.289,2
"BETN070","2010",26.0282671029274,30.732,2
"BETN100","2010",9.67496246651332,9.002,2
"BETR223","2010",28.7888959672004,31.435,2
"BETR740","2010",29.4726292762414,28.9,2
"BETR501","2010",31.1542656574159,37.124,2
"BETR512","2010",29.6777523073519,27.032,2
"BETE007","2010",21.2139989702684,25.173,2
"BETE008","2010",29.7725074239879,28.444,2
"CH0031A","2010",41.5336545569098,45.216,2
"CH0020A","2010",31.3466564655053,29.417,2
"CH0033A","2010",18.3031879512509,21.442,2
"CH0002R","2010",19.8968101649775,15.291,2
"CH0005R","2010",11.2339638201559,8.141,2
"CH0003R","2010",19.7489956537507,14.17,2
"DENI063","2010",13.7260399107853,14.643,2
"DEBY005","2010",24.1534937230085,33.748,2
"DEBY006","2010",54.7812733237775,51.141,2
