"station_european_code","year","gwr","obs","nfold"
"AT30101","2010",28.9832317637491,26.009,4
"AT60180","2010",21.8600277438085,19.567,4
"AT60195","2010",21.1119277491322,16.343,4
"AT10001","2010",24.4308771756845,20.133,4
"AT4S165","2010",27.8088051859248,53.113,4
"AT60170","2010",31.3689244178089,34.913,4
"AT72315","2010",35.2144614072192,41.056,4
"AT72123","2010",15.7325105803673,4.48,4
"AT60136","2010",22.7468840756057,24.053,4
"AT32604","2010",16.133199005221,15.925,4
"AT2KA11","2010",39.1525417060332,26.761,4
"AT2F202","2010",13.3204141773236,15.176,4
"AT60185","2010",12.1446732269282,10.51,4
"AT32501","2010",21.9957584331391,22.361,4
"AT4S415","2010",58.3301663393355,35.647,4
"AT31401","2010",27.392830572888,19.652,4
"AT60193","2010",17.9542580230505,17.471,4
"AT31502","2010",12.5219422208887,6.157,4
"AT30065","2010",25.3971299081476,23.596,4
"AT32302","2010",28.2005045922497,40.578,4
"AT30902","2010",25.5649810906994,29.777,4
"AT60135","2010",21.2938806283092,25.676,4
"AT31904","2010",16.0283140383259,12.484,4
"AT31901","2010",29.6375318825583,19.209,4
"AT4S406","2010",44.8473146716932,30.269,4
"AT90AKC","2010",32.9021872889934,29.568,4
"AT90LAA","2010",30.4968617888287,32.261,4
"AT9RINN","2010",31.1875261249706,42.004,4
"AT32401","2010",22.9704386127936,18.56,4
"AT30403","2010",15.4769916970514,15.401,4
"AT55018","2010",25.2806713137133,32.993,4
"BETB011","2010",36.818715002329,29.793,4
"BETR001","2010",42.8780791485969,42.885,4
"BETR012","2010",31.6850393866397,27.626,4
"BETR020","2010",35.0412321422932,33.899,4
"BETR811","2010",40.4946413735126,33.597,4
"BETN121","2010",10.4097864082432,10.379,4
"BETR201","2010",32.9592914062053,29.723,4
"BETM702","2010",23.364599270638,26.502,4
"BETN029","2010",15.3678368400724,15.834,4
"BETR701","2010",32.2045923548845,35.121,4
"BETR502","2010",31.8858851179961,29.057,4
"BETE701","2010",23.1574227153168,22.917,4
"BETE702","2010",21.4370581495753,19.162,4
"BETE716","2010",26.4746169456585,25.651,4
"BETE804","2010",31.3390609276629,32.141,4
"BETE812","2010",29.4472537468982,20.99,4
"CH0051A","2010",16.4520404758647,13.939,4
"CH0029A","2010",35.1998334686911,64.115,4
"CH0017A","2010",30.7651694382964,29.749,4
"CH0022A","2010",20.1301674915483,25.216,4
"CH0028A","2010",40.006121633344,39.209,4
"CH0021A","2010",42.4076209380922,44.087,4
"DEBW029","2010",27.5699082227775,22.466,4
"DEBY110","2010",40.9027825787673,54.282,4
"DEBE051","2010",19.9459388238943,14.036,4
"DEBE056","2010",17.343574674995,13.493,4
"DEBE034","2010",37.9716845349425,28.388,4
"DEBE010","2010",43.917482435013,27.995,4
"DEHE032","2010",21.4813292833901,17.949,4
"DESL019","2010",11.8635101900496,11.793,4
"DEBB049","2010",22.9878466048821,43.393,4
"DENI011","2010",17.1689886784063,16.1,4
"DENI075","2010",39.8309956546942,51.231,4
"DEHB001","2010",31.498406961793,19.86,4
"DEHB004","2010",38.7063449957233,22.143,4
"DESN011","2010",33.2486960226962,26.746,4
"DEHB011","2010",43.0054209207843,46.617,4
"DEHE040","2010",39.9355607709286,65.402,4
"DEST091","2010",39.2936317881445,26.066,4
"DESN061","2010",53.6476262779578,39.456,4
"DESN092","2010",38.9569383314561,23.228,4
"DENW034","2010",32.6346392327886,29.108,4
"DENW082","2010",50.8388267532848,67.304,4
"DEBB007","2010",19.4690890832871,17.299,4
"DEBB045","2010",32.6323711414193,36.383,4
"DEHE058","2010",33.8488152225572,27.704,4
"DEHE028","2010",11.9504220284689,11.496,4
"DEBY081","2010",13.7037833883768,11.406,4
"DEMV019","2010",20.284956606677,11.201,4
"DENW133","2010",43.3377609374075,63.313,4
"DEHH047","2010",33.2673856495148,17.599,4
"DEBB053","2010",7.84389606793477,9.136,4
"DERP014","2010",8.51911091840188,10.298,4
"DEBY021","2010",30.6593334785511,32.12,4
"DENW284","2010",31.7698594050161,35.187,4
"DENI031","2010",13.310750001555,11.574,4
"DEBW081","2010",36.5284166724672,25.464,4
"DEBY004","2010",21.3157738758295,18.444,4
"DEBB082","2010",17.8804096812122,19.074,4
"DEBY033","2010",31.549790885245,29.26,4
"DEST090","2010",19.3835908483754,16.391,4
"DEMV012","2010",7.35156301407412,7.96,4
"DEST103","2010",30.835191779318,39.329,4
"DEST076","2010",63.5413890412725,45.649,4
"DEST099","2010",44.5314187391836,43.411,4
"DERP010","2010",51.2016155091533,60.927,4
"DERP011","2010",42.3807636953303,45.324,4
"DEBW006","2010",44.7528595916981,32.7,4
"DENW260","2010",43.3228832767105,46.544,4
"DENW095","2010",31.3371911257224,23.809,4
"DEBY047","2010",21.3611423785447,17.689,4
"DENW066","2010",26.039400281949,25.261,4
"DEBB048","2010",22.3854127565105,14.898,4
"DEBY049","2010",18.8113733748656,17.444,4
"DERP027","2010",30.7602178927244,25.097,4
"DESN079","2010",11.3791611338472,12.62,4
"DENI029","2010",22.0048077462112,16.239,4
"DESN075","2010",37.0207859859453,29.975,4
"DEBW121","2010",27.9836868322973,58.294,4
"DEHE094","2010",27.4348660223944,41.3,4
"DEMV020","2010",32.9563195373836,44.325,4
"DEUB029","2010",10.284096677813,5.452,4
"DEBW031","2010",10.3413652599915,5.388,4
"DENI077","2010",7.85190944384112,9.019,4
"DEHE026","2010",10.3049669385353,9.108,4
"DEBW118","2010",48.4277458013114,94.501,4
"DEBW107","2010",28.7504376768761,24.705,4
"DETH084","2010",26.2573327822768,34.149,4
"DETH093","2010",25.7470623175155,22.87,4
"DERP013","2010",10.4215008397958,11.907,4
"DEHE022","2010",32.5816816642505,34.769,4
"DEBB063","2010",18.0966677731358,13.253,4
"DEBY077","2010",31.1646660711197,30.787,4
"DETH060","2010",22.470225087901,18.75,4
"DESN091","2010",33.9183603816781,32.999,4
"DK0031A","2010",26.7521868827589,31.52,4
"ES0012R","2010",5.42491131234695,4.282,4
"ES0014R","2010",5.48161347281104,3.685,4
"ES0074A","2010",12.7466943836994,5.415,4
"ES0104A","2010",31.8111520185741,33.568,4
"ES0324A","2010",9.77882794935073,4.49,4
"ES0329A","2010",6.69684902524438,3.257,4
"ES0373A","2010",9.88075728395414,8.26,4
"ES0556A","2010",21.6176647547129,20.707,4
"ES0557A","2010",17.9115810222978,14.619,4
"ES0588A","2010",23.3594406274768,18.767,4
"ES0822A","2010",20.7144449885739,18.659,4
"ES0824A","2010",26.8818985676929,19.689,4
"ES1035A","2010",15.6609885381304,9.221,4
"ES1044A","2010",35.5881250858568,32.009,4
"ES1047A","2010",30.2997837908118,35.946,4
"ES1120A","2010",23.503310857826,22.911,4
"ES1169A","2010",21.4495912107733,10.587,4
"ES1193A","2010",27.4064585749081,29.68,4
"ES1208A","2010",24.1963383136245,23.304,4
"ES1215A","2010",13.4634109284385,17.944,4
"ES1225A","2010",16.5192690700288,29.924,4
"ES1244A","2010",35.8568089188539,41.036,4
"ES1247A","2010",16.4388866507357,11.23,4
"ES1253A","2010",19.5362404173674,23.158,4
"ES1256A","2010",20.3169298855807,20.945,4
"ES1259A","2010",11.426448904489,13.394,4
"ES1262A","2010",38.723291089127,52.887,4
"ES1277A","2010",18.5548141193356,18.919,4
"ES1285A","2010",8.51036366322798,2.247,4
"ES1287A","2010",7.15529346594913,10.218,4
"ES1350A","2010",18.3668393530623,30.801,4
"ES1396A","2010",46.1811631442465,41.457,4
"ES1405A","2010",4.77578051880646,4.351,4
"ES1420A","2010",11.1436753827891,12.135,4
"ES1425A","2010",26.9568111710734,26.452,4
"ES1426A","2010",50.3176825758497,49.363,4
"ES1437A","2010",4.18755472524892,4.426,4
"ES1480A","2010",51.3971242436183,64.159,4
"ES1490A","2010",26.245501994621,31.103,4
"ES1497A","2010",23.0713508021994,25.069,4
"ES1501A","2010",20.8132833423413,23.072,4
"ES1518A","2010",6.56005466439984,4.104,4
"ES1531A","2010",6.94218614668301,2.586,4
"ES1537A","2010",24.9063891454931,23.343,4
"ES1542A","2010",8.44703386612126,6.372,4
"ES1560A","2010",27.3687050984953,47.002,4
"ES1568A","2010",31.8181361222492,31.115,4
"ES1580A","2010",23.0269359140544,35.573,4
"ES1601A","2010",10.1516156884281,9.043,4
"ES1610A","2010",29.0057636577354,42.183,4
"ES1615A","2010",10.6674011390156,15.306,4
"ES1616A","2010",6.33172028708374,6.864,4
"ES1637A","2010",20.9990348678101,24.327,4
"ES1644A","2010",30.9612285537897,27.048,4
"ES1664A","2010",27.4804993462814,33.862,4
"ES1666A","2010",27.1439036524446,28.904,4
"ES1673A","2010",27.399736053872,28.463,4
"ES1687A","2010",15.5422571768214,20.524,4
"ES1714A","2010",27.9460873430803,30.831,4
"ES1752A","2010",30.9017679718119,24.949,4
"ES1765A","2010",21.8496349568542,19.343,4
"ES1778A","2010",16.1425663467065,3.899,4
"ES1786A","2010",11.6600607603504,13.236,4
"ES1806A","2010",8.56667439978585,5.677,4
"ES1808A","2010",15.1380050859927,8.729,4
"ES1809A","2010",26.3473265394541,24.146,4
"ES1824A","2010",10.674591633341,10.565,4
"ES1828A","2010",15.1451849646794,6.196,4
"ES1829A","2010",14.2381519825528,6.973,4
"ES1844A","2010",8.69063553058101,4.517,4
"ES1845A","2010",16.1535426358174,8.484,4
"ES1860A","2010",10.5882832403546,13.272,4
"ES1869A","2010",38.2229411145758,46.548,4
"ES1879A","2010",6.40031476416782,7.921,4
"ES1880A","2010",6.61247365839531,9.784,4
"ES1881A","2010",7.88935940433252,8.855,4
"ES1884A","2010",18.1370619678668,15.998,4
"ES1891A","2010",34.6633364428154,41.209,4
"ES1892A","2010",59.6786965989492,40.975,4
"ES1901A","2010",22.7062685555582,15.117,4
"ES1905A","2010",20.9133377218441,16.014,4
"ES1914A","2010",15.3620525690974,13.222,4
"ES1921A","2010",23.2714391269783,25.714,4
"ES1924A","2010",28.1910616194855,34.629,4
"ES1967A","2010",18.285555703087,16.065,4
"FI00801","2010",20.090698582808,13.898,4
"FI00558","2010",20.9473324779324,20.833,4
"FI00352","2010",2.94223840884469,1.249,4
"FI00446","2010",26.0432882079103,28.896,4
"FI00431","2010",14.8010071155817,18.489,4
"FI00301","2010",18.2672962487658,13.174,4
"FI00370","2010",33.4623151010982,30.454,4
"FI00206","2010",27.1182798344323,25.833,4
"FI00067","2010",24.3964780637246,32.062,4
"FR31019","2010",10.9092934685934,9.302,4
"FR09301","2010",14.9497418862065,11.822,4
"FR41005","2010",15.2901350278229,6.843,4
"FR31010","2010",14.1478819353336,9.486,4
"FR23001","2010",17.0012672570227,12.639,4
"FR04051","2010",39.9454694502195,31.036,4
"FR21031","2010",19.103558458,15.265,4
"FR02022","2010",26.5030586381627,22.497,4
"FR07011","2010",18.2549238354505,36.492,4
"FR09008","2010",18.8661124765913,13.877,4
"FR12031","2010",12.6353689211727,6.22,4
"FR31018","2010",22.4427634372914,16.382,4
"FR31013","2010",20.7720866043976,17.227,4
"FR31005","2010",29.4906725708635,42.969,4
"FR33305","2010",26.1243234395744,25.592,4
"FR14022","2010",20.8819243997125,19.141,4
"FR33102","2010",29.9698211259005,22.673,4
"FR04101","2010",36.9255704448488,33.722,4
"FR10026","2010",28.1329410929886,23.498,4
"FR10029","2010",23.1552479768247,18.752,4
"FR19003","2010",19.0247943910399,19.212,4
"FR07035","2010",24.1247013675057,23.49,4
"FR07034","2010",44.645527014449,42.799,4
"FR23152","2010",20.7424437453069,16.461,4
"FR24033","2010",18.3235447931515,32.934,4
"FR04145","2010",37.6492443367501,23.563,4
"FR20017","2010",40.0662907101418,35.168,4
"FR08614","2010",28.3374574472162,17.84,4
"FR30022","2010",22.0237895438451,21.118,4
"FR34031","2010",20.1648619044167,15.699,4
"FR10034","2010",27.3049389428427,23.167,4
"FR19007","2010",34.4334160672289,46.808,4
"FR05070","2010",32.8085214840425,24.328,4
"FR21019","2010",25.7341328012871,20.251,4
"FR23225","2010",28.2285786819553,20.643,4
"FR31008","2010",6.6189788227284,4.626,4
"FR35003","2010",24.9050720568964,22.859,4
"FR09014","2010",21.9185664834148,13.568,4
"FR20062","2010",50.5506333404324,34.016,4
"FR03060","2010",28.41880103671,20.819,4
"FR15039","2010",49.6016145666539,49.087,4
"FR34032","2010",23.6700016985181,16.321,4
"FR11025","2010",34.2439482815521,30.778,4
"FR19021","2010",21.4307319396795,15.21,4
"FR12021","2010",28.3241571020222,23.114,4
"FR23224","2010",31.3889109946718,59.771,4
"FR04149","2010",30.3566855787273,29.101,4
"FR02031","2010",29.9600757193366,32.333,4
"FR02005","2010",27.4989130066536,18.195,4
"FR04099","2010",41.5646138305525,36.515,4
"FR30037","2010",24.0562594261004,20.256,4
"FR30030","2010",23.2512903553076,20.12,4
"FR09399","2010",26.5227220617631,41.907,4
"FR04160","2010",49.5868284664768,35.795,4
"FR33220","2010",21.5740853659917,33.791,4
"FR25048","2010",33.2384732057783,29.504,4
"FR02037","2010",33.4155106018426,29.633,4
"FR34011","2010",27.4081123210203,22.302,4
"FR04123","2010",55.0506843718253,68.834,4
"FR04122","2010",35.7934233067428,51.467,4
"FR27003","2010",23.4121359399437,20.9,4
"FR12008","2010",29.2169414925591,55.757,4
"FR19002","2010",32.8138103041432,37.679,4
"FR04071","2010",48.8498251896464,63.762,4
"FR29424","2010",28.724347049825,22.408,4
"FR31015","2010",22.7108126195114,39.598,4
"FR20004","2010",43.8061049601868,31.684,4
"FR16040","2010",32.6820692476604,56.924,4
"FR18044","2010",33.9151234982906,28.526,4
"FR22016","2010",27.5960739673309,25.733,4
"FR11030","2010",22.2265930422609,22.759,4
"FR02016","2010",28.8781292724689,24.787,4
"FR18035","2010",26.0490884423414,20.585,4
"FR01018","2010",25.4505832575149,17.378,4
"FR34014","2010",18.7926073995047,16.922,4
"FR10041","2010",24.2608828276407,19.979,4
"FR26014","2010",25.5677332122797,45.395,4
"FR01021","2010",17.1934524831915,16.875,4
"FR09002","2010",19.0104611074704,12.881,4
"FR04029","2010",30.8993718720174,28.173,4
"FR12025","2010",20.6313926927666,20.093,4
"FR20061","2010",30.0780144575061,31.536,4
"FR06006","2010",30.8015096961713,36.737,4
"FR19031","2010",18.5118708473136,20.693,4
"FR18049","2010",19.5646402635154,20.669,4
"FR22017","2010",14.3269898437778,17.62,4
"FR09302","2010",8.06638003349282,4.481,4
"FR09003","2010",24.739271264394,23.678,4
"GB0923A","2010",28.5519882799791,58.645,4
"GB0421A","2010",24.0364521904239,27.63,4
"GB0741A","2010",20.9102683690083,17.784,4
"GB0639A","2010",48.6278650297845,63.445,4
"GB0925A","2010",29.6123769385572,32.792,4
"GB0928A","2010",31.2100146048198,22.849,4
"GB0740A","2010",20.6312915101295,39.94,4
"GB0034R","2010",19.6761896914281,19.355,4
"GB0735A","2010",22.5558644495908,19.297,4
