"station_european_code","year","gwr","obs","nfold"
"AT30101","2010",30.8603784519586,26.009,4
"AT60180","2010",22.2935322772131,19.567,4
"AT60195","2010",20.2778472783468,16.343,4
"AT10001","2010",25.303491421261,20.133,4
"AT4S165","2010",27.4862154039035,53.113,4
"AT60170","2010",31.3339983821118,34.913,4
"AT72315","2010",27.0035063226468,41.056,4
"AT72123","2010",12.1027262580119,4.48,4
"AT60136","2010",22.024979574284,24.053,4
"AT32604","2010",17.416806111242,15.925,4
"AT2KA11","2010",40.0739941809585,26.761,4
"AT2F202","2010",12.9299589430086,15.176,4
"AT60185","2010",12.3436475711713,10.51,4
"AT32501","2010",23.8519494399534,22.361,4
"AT4S415","2010",55.9791627034869,35.647,4
"AT31401","2010",29.3986844315827,19.652,4
"AT60193","2010",18.1677605436678,17.471,4
"AT31502","2010",12.9298777266718,6.157,4
"AT30065","2010",25.1005627996112,23.596,4
"AT32302","2010",29.7667015082959,40.578,4
"AT30902","2010",26.6069230530202,29.777,4
"AT60135","2010",20.4840810913039,25.676,4
"AT31904","2010",16.4189970064487,12.484,4
"AT31901","2010",30.3759520916208,19.209,4
"AT4S406","2010",43.9009970802586,30.269,4
"AT90AKC","2010",38.66234279086,29.568,4
"AT90LAA","2010",34.1321234011321,32.261,4
"AT9RINN","2010",35.1987110293608,42.004,4
"AT32401","2010",24.1572874399296,18.56,4
"AT30403","2010",16.5601579341216,15.401,4
"AT55018","2010",22.2890675712007,32.993,4
"BETB011","2010",40.7704460354124,29.793,4
"BETR001","2010",48.9696247791707,42.885,4
"BETR012","2010",38.4310944029939,27.626,4
"BETR020","2010",32.6543223347071,33.899,4
"BETR811","2010",39.8218206107586,33.597,4
"BETN121","2010",9.96330801432031,10.379,4
"BETR201","2010",36.5156934893257,29.723,4
"BETM702","2010",25.4603346808533,26.502,4
"BETN029","2010",16.2532899504531,15.834,4
"BETR701","2010",33.4478565554819,35.121,4
"BETR502","2010",38.6414430233771,29.057,4
"BETE701","2010",23.7717043397869,22.917,4
"BETE702","2010",21.1836113535108,19.162,4
"BETE716","2010",29.2768888575505,25.651,4
"BETE804","2010",25.1270418051936,32.141,4
"BETE812","2010",30.2780178877436,20.99,4
"CH0051A","2010",17.0869831669865,13.939,4
"CH0029A","2010",34.6887122305381,64.115,4
"CH0017A","2010",33.1738219046728,29.749,4
"CH0022A","2010",19.1244234583589,25.216,4
"CH0028A","2010",43.1031046486708,39.209,4
"CH0021A","2010",41.0984924668202,44.087,4
"DEBW029","2010",25.2264621783447,22.466,4
"DEBY110","2010",37.1944468252748,54.282,4
"DEBE051","2010",20.4690756032771,14.036,4
"DEBE056","2010",17.5037407089361,13.493,4
"DEBE034","2010",36.8833009426077,28.388,4
"DEBE010","2010",41.2535353819698,27.995,4
"DEHE032","2010",21.5803806484863,17.949,4
"DESL019","2010",11.5807764995283,11.793,4
"DEBB049","2010",24.5579196797641,43.393,4
"DENI011","2010",16.5827345256069,16.1,4
"DENI075","2010",37.7828687849599,51.231,4
"DEHB001","2010",30.456409020562,19.86,4
"DEHB004","2010",37.955046888228,22.143,4
"DESN011","2010",32.9247492357955,26.746,4
"DEHB011","2010",41.7116417694858,46.617,4
"DEHE040","2010",38.6309668639342,65.402,4
"DEST091","2010",39.5310937776644,26.066,4
"DESN061","2010",54.7881001382362,39.456,4
"DESN092","2010",38.6371237433219,23.228,4
"DENW034","2010",34.9176904187067,29.108,4
"DENW082","2010",53.9557426306462,67.304,4
"DEBB007","2010",21.1170072354848,17.299,4
"DEBB045","2010",33.02557391116,36.383,4
"DEHE058","2010",31.4692477556302,27.704,4
"DEHE028","2010",12.2886559826369,11.496,4
"DEBY081","2010",10.3576645645714,11.406,4
"DEMV019","2010",20.8768619635093,11.201,4
"DENW133","2010",45.1385478725418,63.313,4
"DEHH047","2010",29.4173439790805,17.599,4
"DEBB053","2010",8.51700150410887,9.136,4
"DERP014","2010",8.71267729534502,10.298,4
"DEBY021","2010",27.8461739108913,32.12,4
"DENW284","2010",33.1981494508667,35.187,4
"DENI031","2010",13.414579139547,11.574,4
"DEBW081","2010",32.5780587164752,25.464,4
"DEBY004","2010",20.8659305834142,18.444,4
"DEBB082","2010",19.4838652254252,19.074,4
"DEBY033","2010",29.5415738635179,29.26,4
"DEST090","2010",19.5822811441634,16.391,4
"DEMV012","2010",7.35156301407412,7.96,4
"DEST103","2010",30.4166070425971,39.329,4
"DEST076","2010",64.7122339184947,45.649,4
"DEST099","2010",44.7099750552228,43.411,4
"DERP010","2010",50.4879367720203,60.927,4
"DERP011","2010",41.443355064487,45.324,4
"DEBW006","2010",41.2821218429944,32.7,4
"DENW260","2010",44.0907515763171,46.544,4
"DENW095","2010",31.9546654640147,23.809,4
"DEBY047","2010",22.2723264616665,17.689,4
"DENW066","2010",26.002226581126,25.261,4
"DEBB048","2010",23.3651182619133,14.898,4
"DEBY049","2010",18.4078399805658,17.444,4
"DERP027","2010",30.9114295566361,25.097,4
"DESN079","2010",11.5023000176303,12.62,4
"DENI029","2010",21.8264256251805,16.239,4
"DESN075","2010",39.9363905253082,29.975,4
"DEBW121","2010",28.9318051055238,58.294,4
"DEHE094","2010",27.935740999964,41.3,4
"DEMV020","2010",33.7829982948189,44.325,4
"DEUB029","2010",10.5119216518294,5.452,4
"DEBW031","2010",8.28211523063441,5.388,4
"DENI077","2010",8.69932563389137,9.019,4
"DEHE026","2010",10.1208729747724,9.108,4
"DEBW118","2010",48.4254712549955,94.501,4
"DEBW107","2010",26.2557126904998,24.705,4
"DETH084","2010",28.1681856773989,34.149,4
"DETH093","2010",27.1542862397076,22.87,4
"DERP013","2010",10.6383465779985,11.907,4
"DEHE022","2010",32.154284302854,34.769,4
"DEBB063","2010",18.8605650754055,13.253,4
"DEBY077","2010",30.181234228283,30.787,4
"DETH060","2010",23.3309323371194,18.75,4
"DESN091","2010",36.2923804363941,32.999,4
"DK0031A","2010",26.4385875339587,31.52,4
"ES0012R","2010",5.95351106329108,4.282,4
"ES0014R","2010",5.6498001964672,3.685,4
"ES0074A","2010",12.4073936696843,5.415,4
"ES0104A","2010",32.1561697765062,33.568,4
"ES0324A","2010",11.3119898102677,4.49,4
"ES0329A","2010",6.99574011198168,3.257,4
"ES0373A","2010",9.08024805555744,8.26,4
"ES0556A","2010",27.0461905120035,20.707,4
"ES0557A","2010",22.9172835680449,14.619,4
"ES0588A","2010",23.8575590314777,18.767,4
"ES0822A","2010",21.3201309330043,18.659,4
"ES0824A","2010",27.6295909124486,19.689,4
"ES1035A","2010",14.9046497531996,9.221,4
"ES1044A","2010",35.5352232269238,32.009,4
"ES1047A","2010",30.5999049142094,35.946,4
"ES1120A","2010",24.2599693043435,22.911,4
"ES1169A","2010",26.7729213142094,10.587,4
"ES1193A","2010",28.8173750855968,29.68,4
"ES1208A","2010",25.6950250801776,23.304,4
"ES1215A","2010",14.3425789782557,17.944,4
"ES1225A","2010",16.8095237275979,29.924,4
"ES1244A","2010",35.3385668769096,41.036,4
"ES1247A","2010",15.7614498392288,11.23,4
"ES1253A","2010",19.9613294012774,23.158,4
"ES1256A","2010",20.4121386559377,20.945,4
"ES1259A","2010",12.0953984171154,13.394,4
"ES1262A","2010",39.156670390899,52.887,4
"ES1277A","2010",18.6861802106678,18.919,4
"ES1285A","2010",8.46391902539112,2.247,4
"ES1287A","2010",6.91679944364734,10.218,4
"ES1350A","2010",18.8666242826199,30.801,4
"ES1396A","2010",45.9798116386188,41.457,4
"ES1405A","2010",4.94006765283975,4.351,4
"ES1420A","2010",11.5264025591798,12.135,4
"ES1425A","2010",25.2125271902023,26.452,4
"ES1426A","2010",51.0825713365844,49.363,4
"ES1437A","2010",4.6792243363925,4.426,4
"ES1480A","2010",50.3890326670157,64.159,4
"ES1490A","2010",26.6873364876823,31.103,4
"ES1497A","2010",23.8362369644781,25.069,4
"ES1501A","2010",21.4988935914221,23.072,4
"ES1518A","2010",6.15327381749412,4.104,4
"ES1531A","2010",7.2086740323082,2.586,4
"ES1537A","2010",24.4818149688576,23.343,4
"ES1542A","2010",8.5712324999929,6.372,4
"ES1560A","2010",27.0803883366337,47.002,4
"ES1568A","2010",31.8745644974281,31.115,4
"ES1580A","2010",23.6587545550842,35.573,4
"ES1601A","2010",9.55609482069316,9.043,4
"ES1610A","2010",27.9452721052827,42.183,4
"ES1615A","2010",9.93986276923866,15.306,4
"ES1616A","2010",5.72209283792832,6.864,4
"ES1637A","2010",26.0963447643936,24.327,4
"ES1644A","2010",30.0800525900606,27.048,4
"ES1664A","2010",33.0201964433915,33.862,4
"ES1666A","2010",28.630394284614,28.904,4
"ES1673A","2010",28.0456992614946,28.463,4
"ES1687A","2010",17.7971854579067,20.524,4
"ES1714A","2010",28.4381856816914,30.831,4
"ES1752A","2010",30.7230811642594,24.949,4
"ES1765A","2010",21.5711279396102,19.343,4
"ES1778A","2010",15.2742280777016,3.899,4
"ES1786A","2010",11.77411102467,13.236,4
"ES1806A","2010",8.64164116100189,5.677,4
"ES1808A","2010",14.4773182796711,8.729,4
"ES1809A","2010",25.8251288085836,24.146,4
"ES1824A","2010",10.4719394324924,10.565,4
"ES1828A","2010",14.2156178925663,6.196,4
"ES1829A","2010",13.9700951405177,6.973,4
"ES1844A","2010",9.24614490826994,4.517,4
"ES1845A","2010",16.0929374001988,8.484,4
"ES1860A","2010",10.5857295647415,13.272,4
"ES1869A","2010",38.3477307644874,46.548,4
"ES1879A","2010",6.82315996291841,7.921,4
"ES1880A","2010",6.97264928006778,9.784,4
"ES1881A","2010",8.37619380489058,8.855,4
"ES1884A","2010",18.1813669554215,15.998,4
