"var_name","vi"
"no2_10MACC",42237.0703462337
"ROADS_EU_50p",33322.4692078782
"ROADS_EU_20p",32484.3507105782
"pop2011",16076.5706003155
"MAJRDS_EU_1p",15495.0770051989
"clc10_25p",13590.5201238577
"clc10_8p",11536.3292720504
"ROADS_EU_1p",10474.8208677547
"MAJRDS_EUp",8932.5167807117
"clc10_10p",8296.02231625162
"ROADS_EUp",8153.29574286185
"ROADS_EU_10p",7617.24313237387
"clc10_20p",7501.40079590829
"clc10_30p",6179.73582344273
"clc10_18p",5797.66273619484
"clc10_12p",5253.61325468309
"ROADS_EU_2p",5175.37706796217
"ROADS_EU_4p",4627.50708214678
"MAJRDS_EU_2p",4560.78033894706
"DEHM_NO2_2010",4519.96704957739
"no2_10SAT",4505.6549133499
"RES_35",3853.9101343532
"ROADS_EU_3p",3622.1159448751
"alt_t",3613.70610903743
"ROADS_EU_100p",3587.78708879758
"MAJRDS_EU_20p",3211.58741364728
"RES_40",3055.05529374072
"clc14_100p",2765.11856082785
"ROADS_EU_7p",2725.46737598561
"clc10_50p",2640.44413331409
"MAJRDS_EU_50p",2621.94056717394
"clc10_35p",2599.97326809011
"ROADS_EU_5p",2584.2423513397
"RES_20",2557.69783060482
"RES_70",2467.77945302885
"RES_18",2324.61964528004
"MAJRDS_EU_100p",2307.1551453045
"clc3_30p",2293.77729343479
"RES_25",2282.48000045414
"RES_30",2252.32949229898
"clc10_80p",2243.81656304128
"clc10_100p",2120.54329128511
"RES_80",2069.79703549374
"RES_60",2045.94724227773
"clc10_70p",2041.95005542131
"clc10_15p",1976.42329632694
"RES_100",1889.26190279479
"RES_50",1870.66765572113
"clc10_40p",1820.1483348515
"clc3_70p",1819.86096292636
"MAJRDS_EU_10p",1782.75401806854
"MAJRDS_EU_3p",1687.62088238373
"clc3_100p",1614.88784726568
"clc3_60p",1605.565322979
"clc10_7p",1516.75605201602
"clc14_50p",1314.42853861327
"RES_15",1308.97912939985
"clc3_80p",1285.27556285058
"clc3_50p",1273.08103611897
"clc3_40p",1269.39088186611
"RES_12",1262.47819372391
"clc14_70p",1260.6746054839
"clc14_80p",1237.55497847263
"clc14_40p",1201.97563390991
"clc3_35p",1196.2457553262
"clc3_25p",1185.55530495762
"RES_10",1173.80742440085
"clc10_60p",1166.16240941573
"MAJRDS_EU_4p",1150.79908585378
"clc14_35p",1114.14814851981
"MAJRDS_EU_5p",1113.36406737936
"clc14_30p",1104.64486588357
"clc14_60p",1081.68269560508
"MAJRDS_EU_7p",997.535175431209
"clc3_15p",982.674185396143
"clc14_25p",951.293533229695
"clc7_10p",889.136644199858
"clc3_12p",872.003309997006
"RES_8",871.56216000125
"clc10_6p",824.549824364594
"clc14_20p",807.321278899567
"clc3_20p",789.316793801765
"clc14_18p",764.802548449883
"clc14_15p",731.821745124393
"clc3_18p",730.731999011527
"clc10_5p",703.915344781801
"RES_7",682.305279920254
"RES_5",649.558364714868
"RES_6",612.85888083942
"clc14_12p",571.868819013174
"clc3_10p",547.444449500846
"clc14_10p",515.49617496469
"clc10_4p",501.707082923476
"RES_4",499.647643774415
"clc7_8p",469.380277437232
"clc5_100p",462.143766851803
"RES_3",453.092431322066
"clc3_8p",450.796841243228
"clc10_3p",408.005650605348
"clc14_7p",380.546741776332
"clc14_8p",368.199029583062
"clc3_6p",364.018833339139
"clc3_4p",326.885518561668
"clc3_7p",326.197899269389
"RES_2",320.251229060451
"clc5_50p",290.685359609769
"clc10_2p",285.149338899377
"clc7_7p",283.490953844005
"clc5_80p",250.568650549485
"clc14_6p",242.764564029602
"RES_1",237.536989425321
"clc3_5p",236.784075785613
"clc14_5p",230.416508829441
"clc5_40p",225.383779866543
"clc5_60p",214.706682339568
"clc5_25p",212.182519196805
"clc14_4p",208.107984789845
"clc7_6p",197.162265000363
"clc5_70p",187.970043813912
"clc7_4p",169.040821408882
"clc5_30p",159.500044883122
"clc5_35p",157.381149984974
"clc14_3p",157.07920785455
"clc7_2p",153.90248355131
"clc3_3p",144.714861323166
"clc5_15p",139.458756983775
"clc5_18p",119.759141051461
"clc10_1p",111.476228909592
"clc7_5p",104.941735258664
"clc7_3p",101.849308690144
"clc5_20p",96.1165870022672
"clc14_2p",77.7377912752005
"clc5_10p",72.8065884180434
"RES",72.1759564412965
"clc3_2p",70.8778690512411
"clc5_12p",66.3786561059443
"clc5_8p",50.7691860234886
"clc3_1p",49.1537582420575
"clc14_1p",43.7962191249769
"clc5_7p",40.1675385329858
"clc5_6p",37.0741726664707
"clc10p",28.1749780068704
"clc7_1p",22.010666185059
"clc5_5p",17.6746088301343
"clc3p",17.1483360376648
"clc14p",13.0792078204261
"clc5_3p",13.0767059223198
"clc5_2p",12.6314044528672
"clc5_4p",8.35748859587213
"clc5_1p",6.02664617968475
"clc5p",4.31428388745824
"clc7p",3.74712551562074
