"RMSE","RRMSE","IQR","rIQR","MAE","rMAE","rsq","explained_var","df_type","model","n_fold","year","csv_name"
10.3951134966092,0.378549823927428,10.2413491156669,0.387606885007452,7.47064140800099,0.272051862689734,0.529477596267218,0.528484079994326,"test","slr",5,2008,"run2_2008_fold_5"
9.87106035271128,0.359081716485762,9.87271783925903,0.391262150329292,7.1109127951446,0.258675226472478,0.57854307968385,0.578284992163754,"train","slr",5,2008,"run2_2008_fold_5"
9.72072872349852,0.353991339096678,9.1050652170885,0.344601665925687,6.82169893873708,0.248419888151022,0.58854771074297,0.587738682776292,"test","gwr",5,2008,"run2_2008_fold_5"
8.59809983064451,0.312774953792654,8.30018002040315,0.328941466349746,6.1196939212099,0.222617441194345,0.6802352832234,0.680082433372877,"train","gwr",5,2008,"run2_2008_fold_5"
9.6278761981243,0.350610009287909,9.77395082499998,0.369917145749753,7.01795768908333,0.255566872684863,0.59637056452823,0.59785809297218,"test","rf",5,2008,"run2_2008_fold_5"
3.6828009350247,0.133970053263914,3.04150138333334,0.120536653720657,2.5185218743574,0.0916168198082991,0.941334596195193,0.941382727671205,"train","rf",5,2008,"run2_2008_fold_5"
