"station_european_code","year","gwr","obs","nfold"
"AT60151","2010",16.0175257378687,14.925,2
"AT31701","2010",17.238894911367,12.871,2
"AT2M226","2010",26.4423534466888,19.607,2
"AT4S108","2010",12.7599045946641,7.374,2
"AT30401","2010",18.1839533593349,15.519,2
"AT52300","2010",31.3273348773438,53.515,2
"AT30502","2010",11.4940341743292,8.922,2
"AT72710","2010",17.5609906222847,25.427,2
"AT72311","2010",21.8652028349264,35.039,2
"AT72106","2010",30.7956742672965,37.584,2
"AT2KA61","2010",32.7154924193717,45.991,2
"AT2KA21","2010",36.7886888163554,40.42,2
"AT4S418","2010",22.6550820624289,17.343,2
"AT60182","2010",25.2097875530195,18.562,2
"AT4S412","2010",31.408402221582,27.204,2
"AT4S416","2010",37.1145810607098,34.35,2
"AT4S184","2010",36.6081525784186,30.941,2
"AT80710","2010",25.093672367721,45.074,2
"AT60183","2010",19.7884283414531,22.643,2
"AT2AUT1","2010",24.1547763686337,19.477,2
"AT51066","2010",30.1755509325005,32.894,2
"AT2WO25","2010",24.0899586432277,30.193,2
"AT80503","2010",8.33264337046669,6.733,2
"AT55032","2010",14.076882229193,15.206,2
"AT31703","2010",20.7262868721921,16.712,2
"AT60107","2010",24.8125567373909,19.644,2
"AT72821","2010",34.1707672712738,67.724,2
"AT9JAEG","2010",19.83449121355,13.221,2
"AT31413","2010",25.1548918071426,30.4,2
"AT0ZOE2","2010",7.13443447263786,5.995,2
"BELHB23","2010",30.1320329767211,32.516,2
"BELLD01","2010",29.0486730119323,27.587,2
"BELLD02","2010",29.9829514423235,24.889,2
"BETN043","2010",35.9662076307893,44.224,2
"BETN040","2010",19.3515816268602,21.583,2
"BETN045","2010",27.2007979341473,28.66,2
"BETR801","2010",44.5627642301982,44.269,2
"BETR830","2010",25.3717676481955,28.321,2
"BETR893","2010",32.7538177233615,38.068,2
"BETN066","2010",17.8254762932646,15.289,2
"BETN070","2010",30.2730211351165,30.732,2
"BETN100","2010",9.52558989022509,9.002,2
"BETR223","2010",31.4256080560362,31.435,2
"BETR740","2010",30.3845853605341,28.9,2
"BETR501","2010",37.0968929095531,37.124,2
"BETR512","2010",31.8553709721913,27.032,2
"BETE007","2010",20.0999265956066,25.173,2
"BETE008","2010",29.1734928285839,28.444,2
"CH0031A","2010",39.9275190402799,45.216,2
