"var_name","vi"
"ROADS_EU_20p",70550.7887228732
"no2_10MACC",43130.1135110237
"ROADS_EU_50p",33496.8324961446
"MAJRDS_EU_1p",19089.5865735145
"pop2011",9938.39384762259
"ROADS_EU_1p",8510.87812913375
"MAJRDS_EUp",7878.32734819029
"clc10_50p",7873.08435581841
"ROADS_EU_2p",7018.87025786416
"ROADS_EUp",5883.30425376341
"clc10_10p",5150.02408376642
"RES_20",5036.4694909129
"RES_18",4760.30217598655
"ROADS_EU_3p",4574.86677677846
"ROADS_EU_10p",4197.74457980158
"no2_10SAT",4010.00073616998
"ROADS_EU_4p",3927.15552031566
"clc10_8p",3796.84052511693
"clc10_70p",3717.38437714427
"MAJRDS_EU_20p",3663.88332569544
"alt_t",3570.23135460163
"MAJRDS_EU_50p",3405.87712889484
"MAJRDS_EU_100p",3370.61526810233
"MAJRDS_EU_2p",3309.1286210628
"DEHM_NO2_2010",3217.3519841027
"ROADS_EU_100p",3207.40114166539
"RES_60",3192.37386630245
"clc10_12p",3106.57460213785
"RES_25",2811.49512319728
"clc10_18p",2807.8883170615
"ROADS_EU_5p",2795.39606176401
"RES_80",2662.13254887388
"clc10_80p",2661.12171077123
"ROADS_EU_7p",2564.02356366633
"clc10_15p",2462.83019248223
"RES_100",2435.42347951853
"clc10_60p",2408.11435519258
"RES_50",2085.79112297352
"clc10_30p",2072.51600762366
"RES_15",2071.50208569005
"clc10_40p",2031.38391642734
"clc10_20p",2008.41658143383
"clc3_100p",1933.39016198815
"RES_70",1892.62529919889
"clc3_60p",1880.81798659678
"clc10_100p",1846.12828832859
"clc14_50p",1794.48363489585
"clc14_100p",1792.12498536147
"RES_35",1760.94928785161
"clc14_40p",1702.1842445871
"RES_40",1640.5317284392
"clc10_25p",1633.18129063403
"clc14_60p",1625.68758434914
"MAJRDS_EU_10p",1625.36727670851
"RES_12",1590.75566266871
"RES_30",1566.31635566417
"clc10_7p",1550.04754063657
"clc3_50p",1493.50727837757
"clc14_70p",1459.32227100105
"clc10_35p",1458.29844846335
"clc3_30p",1453.15854447427
"RES_10",1441.77557365029
"clc3_40p",1425.72287080978
"clc14_80p",1278.77164722148
"clc3_70p",1264.82768739579
"clc3_35p",1230.36731776523
"clc14_25p",1229.07709601946
"clc3_25p",1121.78658763148
"clc3_80p",1119.84978522996
"MAJRDS_EU_7p",1117.45709318748
"clc14_35p",1105.32932491824
"RES_8",1076.82220332246
"MAJRDS_EU_3p",1065.14959852823
"clc14_30p",1038.18232032327
"MAJRDS_EU_4p",993.727991956811
"MAJRDS_EU_5p",970.473520235575
"clc10_5p",941.414354525454
"clc7_10p",909.730334259866
"clc10_6p",904.461594142385
"clc3_20p",891.858026107593
"clc14_18p",862.439837208494
"clc14_20p",750.813057047357
"clc3_15p",739.099163313662
"clc14_15p",732.983301295581
"RES_7",731.962921016888
"clc3_18p",706.592556240662
"clc10_4p",674.460113748152
"clc3_12p",629.545123405179
"RES_5",616.284030846351
"RES_6",611.364265062839
"clc14_12p",594.514484592573
"clc14_10p",489.31212082442
"clc10_3p",471.979069192932
"clc3_10p",454.192818121603
"RES_4",453.2560442887
"clc3_8p",392.033157779847
"clc3_6p",382.290374165338
"clc7_8p",378.786644539398
"RES_3",359.911972819081
"clc3_7p",356.504944506951
"clc14_8p",348.797035529112
"clc5_100p",320.725659615773
"clc14_7p",314.84568825489
"clc3_4p",313.50429190878
"clc7_7p",265.085515012069
"clc3_5p",257.43042749942
"clc10_2p",253.874794983322
"clc14_5p",253.012476376925
"RES_2",234.640729437677
"clc5_80p",230.542381380573
"clc5_40p",230.062464891945
"clc5_70p",217.868929551633
"clc5_30p",211.960607872823
"clc5_50p",205.095981197748
"clc5_60p",201.912446673892
"clc14_6p",200.47826477069
"clc3_3p",199.396671844774
"clc5_25p",198.889486365602
"clc7_6p",174.985756988963
"clc5_35p",168.791882919144
"clc5_20p",163.111783535561
"RES_1",160.825834526556
"clc7_4p",158.326564493618
"clc5_18p",148.275901855869
"clc14_4p",132.453334193579
"clc7_5p",116.290020202355
"clc10_1p",91.1601358874002
"clc5_10p",88.4989406773492
"clc14_3p",87.4247690007158
"clc7_2p",87.3947007867885
"clc3_2p",85.7660040925285
"clc7_3p",85.2421914989862
"clc5_12p",75.8413624857127
"clc5_15p",75.175378175569
"RES",74.0199455552904
"clc5_8p",68.7481916683354
"clc14_2p",57.9413639942072
"clc5_7p",52.8887784917693
"clc3_1p",46.4642040454795
"clc5_6p",38.8387069839677
"clc10p",37.6785498147838
"clc5_5p",32.6329460621588
"clc3p",30.3763373227533
"clc5_4p",25.366977520504
"clc14_1p",25.0207528515647
"clc7_1p",16.802497497475
"clc7p",10.0423378930883
"clc5_3p",8.72004496200041
"clc14p",8.70064791480327
"clc5_1p",5.55719352538791
"clc5_2p",5.22946276488874
"clc5p",1.74923705679169
