"station_european_code","year","gwr","obs","nfold"
"AT82708","2010",21.1218001542616,24.821,5
"AT80807","2010",33.9849708189544,34.545,5
"AT0ENK1","2010",16.8677793192522,13.297,5
"AT81919","2010",27.7318891923954,56.615,5
"AT60191","2010",21.6085033698972,20.11,5
"AT60138","2010",28.8109376717287,24.359,5
"AT60171","2010",30.1556369362734,32.876,5
"AT53055","2010",14.7522842224119,10.619,5
"AT60137","2010",9.44919139312045,7.197,5
"AT0ILL1","2010",7.61577986877024,10.8,5
"AT10003","2010",13.7456497466415,16.151,5
"AT30599","2010",23.2259347928631,30.028,5
"AT72552","2010",24.1872274669162,30.046,5
"AT72550","2010",22.2738431932341,56.331,5
"AT60197","2010",27.6077932069229,24.799,5
"AT72910","2010",23.7259186453149,40.119,5
"AT80706","2010",21.3217147299619,22.808,5
"AT60194","2010",12.3064337967113,19.802,5
"AT10002","2010",17.1789660009424,11.348,5
"AT0PIL1","2010",9.73947411234861,10.165,5
"AT51200","2010",33.8005022024454,27.292,5
"AT51000","2010",34.8355848642509,58.652,5
"AT2WO35","2010",17.7318812722918,12.044,5
"AT4S409","2010",21.7111268931274,19.802,5
"AT31906","2010",15.1611606777582,9.248,5
"AT2VI12","2010",29.7089226122501,33.201,5
"AT60181","2010",22.1514518675218,24.356,5
"AT9KEND","2010",35.8478174704685,31.345,5
"AT9LIES","2010",33.6693333261391,29.663,5
"AT90LOB","2010",14.3044214027548,16.678,5
"BELOB01","2010",22.0587222027151,27.773,5
"BETB005","2010",49.8709122402867,40.487,5
"BETR002","2010",44.1991684702754,53.747,5
"BETN035","2010",28.3128501318469,22.377,5
"BETR815","2010",36.4345459715546,36.318,5
"BETR894","2010",24.7541195975767,38.914,5
"BETN063","2010",22.5662549536148,23.002,5
"BETN093","2010",17.1085898517641,15.896,5
"BETR222","2010",33.47958984577,30.461,5
"BETN012","2010",18.9237336670015,18.768,5
"BETR710","2010",27.1990991168434,28.267,5
"BETR721","2010",31.2227398213594,30.524,5
"BETR750","2010",32.8636884629659,31.266,5
"BETE714","2010",21.1166138557356,19.404,5
"BETE715","2010",18.8443691888475,19.715,5
"CH0008A","2010",28.7577914591746,23.579,5
"CH0004R","2010",9.51817782189792,6.814,5
"CH0005A","2010",31.4870050689985,28.224,5
"CH0048A","2010",32.1222256773038,35.542,5
"CH0041A","2010",22.6830150042522,25.017,5
"CH0019A","2010",10.6511672540338,9.916,5
"CH0014A","2010",31.9777034292589,26.172,5
"DENW207","2010",39.0252325707771,56.131,5
"DETH011","2010",32.4982377252115,18.453,5
"DEBY002","2010",19.9040650577044,21.501,5
"DEST095","2010",18.5039058502651,30.519,5
"DEBY007","2010",36.9445670083063,40.318,5
"DEBY099","2010",19.0154656989059,23,5
"DEBE032","2010",12.8909029666258,15.384,5
"DEBE066","2010",23.1085815067177,21.587,5
"DEBE069","2010",38.1526952563851,49.981,5
"DEBY079","2010",14.3431974161064,20.592,5
"DENW186","2010",33.4557474098808,38.674,5
"DENW067","2010",31.5410590394551,26.932,5
"DEST039","2010",6.62424210118701,5.18,5
"DESH011","2010",22.4331656192449,15.189,5
"DEST002","2010",20.7823003044817,16.555,5
"DENW002","2010",32.0648663788076,21.707,5
"DENW224","2010",41.2510522083907,38.181,5
"DEST104","2010",9.65968986997874,11.386,5
"DENW008","2010",36.859912778372,32.673,5
