"var_name","vi"
"ROADS_EU_20p",64419.8403057079
"no2_10MACC",37673.0407149662
"ROADS_EU_50p",28702.2710741343
"pop2011",13042.6343055204
"MAJRDS_EU_1p",12351.004078405
"ROADS_EU_1p",10061.3808438813
"MAJRDS_EUp",9845.4705637567
"ROADS_EU_2p",6573.27393204834
"MAJRDS_EU_2p",6211.47093377148
"ROADS_EU_10p",5605.84752915482
"ROADS_EUp",5538.36751165086
"clc10_12p",5158.33812106804
"ROADS_EU_100p",4901.51649079737
"clc10_10p",4333.20550743981
"MAJRDS_EU_20p",3934.63712719658
"DEHM_NO2_2010",3704.48023770383
"MAJRDS_EU_100p",3692.2635873626
"no2_10SAT",3683.99953842671
"ROADS_EU_3p",3674.81373759128
"clc10_20p",3641.16636401505
"MAJRDS_EU_50p",3343.65902151689
"ROADS_EU_4p",3275.33261981485
"alt_t",3265.18652610337
"RES_30",3176.95449958843
"clc10_25p",3108.80909564047
"clc10_50p",3047.13687815919
"ROADS_EU_5p",2993.30592161671
"RES_18",2986.63867369095
"RES_35",2865.17196008748
"clc3_30p",2855.53930189618
"RES_40",2604.78527940304
"ROADS_EU_7p",2526.62919473867
"RES_50",2472.58066586447
"clc10_18p",2455.51137608319
"RES_25",2252.58651451618
"clc10_70p",2240.73330628883
"clc14_100p",2185.77458882927
"clc10_30p",2144.87686455546
"clc10_15p",2099.29877772035
"RES_100",2090.80413718223
"RES_15",2083.21482478255
"clc10_80p",2069.92779292915
"clc3_100p",2014.84181314094
"RES_80",1959.97863490116
"MAJRDS_EU_10p",1945.43110765383
"RES_20",1876.10710731913
"clc3_50p",1773.54988350231
"MAJRDS_EU_3p",1763.77369011753
"clc14_60p",1689.86426891822
"clc3_70p",1624.87538780016
"RES_12",1617.21940798262
"clc3_25p",1610.9922753731
"clc3_40p",1593.29965415757
"clc14_50p",1579.684185598
"MAJRDS_EU_7p",1576.96901488427
"RES_60",1539.68301549193
"clc3_35p",1517.66596811312
"clc3_60p",1486.12506952189
"clc10_35p",1482.64996479204
"clc14_40p",1470.66328289716
"clc10_100p",1467.31615353264
"clc10_8p",1458.36777519946
"clc3_80p",1435.10934371818
"clc10_40p",1427.22313846195
"clc14_35p",1412.41914826842
"clc14_80p",1412.12148360597
"RES_70",1378.27519376071
"RES_10",1352.34628955686
"clc14_70p",1327.76238943274
"MAJRDS_EU_5p",1269.47529624298
"clc3_15p",1258.36669414027
"MAJRDS_EU_4p",1225.72166879149
"clc14_25p",1179.18263053974
"clc10_60p",1146.45325892907
"clc14_30p",1060.25494883042
"RES_8",1011.75043057927
"clc10_7p",962.283539706634
"clc3_20p",949.854121033423
"clc7_10p",944.071286327819
"clc3_18p",780.69591362704
"clc10_4p",774.26698045054
"clc14_20p",748.345843936996
"RES_7",743.321137380772
"clc3_12p",736.209509679937
"clc14_18p",657.046137231122
"clc14_15p",654.290276353563
"RES_6",651.944009512447
"clc10_6p",650.051814012732
"clc14_12p",641.216528229156
"RES_5",621.952889296212
"clc10_5p",607.933415651087
"clc14_10p",595.715603632662
"clc10_3p",531.276696319321
"clc3_10p",498.908229893002
"clc14_8p",492.054256986739
"RES_3",396.055532641688
"RES_4",394.85761928069
"clc5_100p",390.721994742484
"clc7_8p",388.911044039082
"clc14_7p",371.065836244452
"clc14_5p",316.023722224487
"clc3_7p",294.688851090924
"clc10_2p",291.120854018405
"RES_2",274.268545821606
"clc3_8p",272.989494507366
"clc5_70p",272.308060611409
"clc5_80p",264.7853465993
"clc7_3p",263.285506250683
"clc7_4p",258.16646577561
"clc5_30p",257.858745793162
"clc5_50p",252.084217634426
"clc5_60p",234.457694527156
"clc5_40p",234.390373546503
"clc3_4p",233.27860368937
"clc7_7p",228.769699909219
"clc14_6p",223.425453218905
"clc3_6p",221.807508121666
"clc7_5p",208.578262106861
"clc3_5p",199.887997471002
"clc14_4p",194.931340239199
"clc7_6p",188.634593146006
"clc10_1p",187.45566312305
"clc7_2p",185.527618933663
"clc5_35p",185.437043987479
"clc3_2p",168.719704265039
"clc14_3p",158.255775403296
"clc5_15p",154.944782701502
"clc5_20p",150.823494208055
"RES_1",149.556394504319
"clc5_25p",148.746778017793
"clc14_2p",145.09547676374
"clc3_3p",134.474074653536
"clc5_8p",130.996543436571
"clc5_18p",130.879351762236
"clc5_10p",127.961342916435
"clc5_12p",127.259057650146
"clc5_7p",76.4020057107192
"RES",67.6106619466728
"clc3_1p",61.3976084339829
"clc7_1p",46.9544334612053
"clc10p",44.1677863649517
"clc5_6p",43.6385104610635
"clc14_1p",42.9382576667934
"clc5_4p",29.4932479658327
"clc5_3p",25.6436164965259
"clc3p",20.9078812313006
"clc5_5p",20.857462172302
"clc14p",7.14642227908386
"clc7p",6.78634059343157
"clc5p",5.91241927556856
"clc5_2p",5.8365092476168
"clc5_1p",3.41686031333146
