"var_name","vi"
"no2_10MACC",57873.4831992639
"ROADS_EU_20p",40665.6376709252
"ROADS_EU_50p",37705.7373593693
"pop2011",18035.8326204812
"ROADS_EU_10p",16418.8899414294
"MAJRDS_EU_1p",15964.1398956801
"MAJRDS_EUp",15253.6556555756
"clc10_10p",10593.5938929063
"ROADS_EU_100p",7786.08110618607
"ROADS_EUp",6679.19389094855
"ROADS_EU_1p",6258.62152946706
"clc10_12p",6167.01184830927
"clc10_8p",6142.54564214658
"clc10_18p",4943.36201195973
"ROADS_EU_2p",4747.45312078274
"MAJRDS_EU_20p",4626.81499847137
"MAJRDS_EU_2p",4529.32761854067
"DEHM_NO2_2010",3952.28390714399
"alt_t",3864.31802102958
"no2_10SAT",3679.3548130331
"ROADS_EU_7p",3495.40664675
"ROADS_EU_3p",3490.18201654682
"clc10_20p",3413.65468986485
"ROADS_EU_5p",3028.29770569937
"MAJRDS_EU_100p",2911.1750814914
"RES_35",2534.05088133152
"RES_60",2406.35869518529
"ROADS_EU_4p",2299.96803329161
"RES_40",2240.60577476181
"MAJRDS_EU_50p",2191.54683332736
"clc3_30p",2188.83122614801
"clc10_7p",2116.57929631852
"clc14_100p",1923.52903522362
"RES_12",1913.12448496571
"RES_18",1830.48597056116
"clc10_50p",1799.42044381509
"RES_70",1798.02766269746
"clc10_40p",1788.08654781431
"MAJRDS_EU_10p",1757.97058554888
"clc3_100p",1741.67161355374
"clc14_50p",1739.24151235011
"clc10_35p",1739.08298510275
"clc3_35p",1734.93685459425
"RES_20",1655.58638179838
"clc3_15p",1625.16792076572
"RES_50",1620.28265813776
"RES_25",1612.66603048912
"clc10_15p",1608.55237934024
"clc10_30p",1592.07979515453
"clc10_70p",1571.29149376307
"clc3_25p",1549.49451143364
"clc14_60p",1534.97013568261
"clc3_40p",1504.87842135399
"RES_80",1498.17883790293
"RES_15",1482.51085210012
"clc14_40p",1452.84208206432
"RES_10",1449.25681924659
"RES_30",1425.9243755274
"clc10_100p",1422.69932731967
"clc14_70p",1416.84020520687
"clc10_80p",1398.1435581531
"clc3_80p",1386.43557386933
"RES_100",1364.20451704388
"clc10_60p",1353.61705059765
"clc3_70p",1344.30958256005
"MAJRDS_EU_4p",1327.87344511447
"clc14_80p",1322.76721650467
"clc3_60p",1291.2900214447
"clc10_25p",1280.50197314424
"clc14_35p",1251.57116004334
"MAJRDS_EU_3p",1228.82217467832
"MAJRDS_EU_5p",1176.90404423212
"clc10_6p",1175.40010932579
"clc3_50p",1172.15618099916
"MAJRDS_EU_7p",1158.86519789759
"clc14_30p",1096.51567864828
"clc10_5p",1032.20288567421
"RES_8",961.374156318798
"clc3_20p",939.621101279213
"clc3_18p",903.442358646952
"RES_7",812.357755800537
"clc7_10p",753.325818943894
"clc3_12p",749.297765368214
"clc14_25p",722.348551439558
"RES_5",710.568138634077
"RES_4",699.615885490576
"clc5_100p",650.690148867507
"clc14_15p",610.919198420929
"RES_6",605.97449905368
"clc14_18p",591.847554064804
"clc10_4p",580.009104839712
"clc14_20p",576.437522857694
"clc3_10p",555.674391960817
"clc14_12p",461.946075486532
"clc5_80p",448.94067646953
"clc14_10p",422.176946867147
"RES_3",404.591843944765
"clc3_8p",380.93392661386
"clc10_3p",375.718058181775
"RES_2",373.945830998425
"clc14_8p",349.344463407503
"clc7_8p",344.471334639721
"clc10_2p",315.166357865407
"clc14_7p",314.871547699308
"clc5_50p",309.666854625221
"clc3_6p",303.888031656368
"clc3_7p",295.243304917709
"clc5_40p",287.894121269295
"clc3_4p",270.479870743388
"clc5_60p",263.374145173748
"clc5_35p",255.842053291485
"clc7_4p",225.905021878068
"clc14_5p",220.409915592057
"clc7_3p",213.537079443362
"clc14_6p",213.359474031918
"clc5_25p",213.232845704942
"clc5_30p",210.642030514113
"clc5_70p",205.575331850344
"clc3_3p",201.011803297491
"clc7_7p",198.748994646385
"clc14_4p",193.248937998652
"clc7_6p",191.700032719512
"RES_1",189.782924732142
"clc3_5p",186.278272013256
"clc10_1p",148.091578465104
"clc5_18p",145.243047961022
"clc14_3p",137.516248032814
"clc7_5p",135.749911900655
"clc3_2p",121.349514199997
"clc5_20p",94.4395678163936
"clc14_2p",88.8947502291428
"clc5_15p",82.6695825872786
"clc5_10p",68.6737965528977
"clc5_12p",50.5100074082592
"clc7_2p",49.7951293842958
"clc14_1p",45.4962764678869
"clc3_1p",43.4096892578913
"RES",38.6600167386447
"clc5_6p",35.3647968998959
"clc10p",32.014433096585
"clc5_8p",29.3884900579885
"clc3p",22.5478202133755
"clc14p",21.245433933767
"clc5_7p",19.1208079914019
"clc5_5p",15.3074353423852
"clc5_4p",15.010324596696
"clc5_2p",10.1488969393087
"clc7_1p",8.11295190161471
"clc5p",5.39569373039354
"clc5_3p",5.05819791470622
"clc5_1p",4.14657172727197
"clc7p",3.14155700476795
