"var_name","vi"
"ROADS_EU_20p",70838.1912900306
"no2_10MACC",39821.6822868245
"MAJRDS_EUp",23450.8788427641
"ROADS_EU_10p",19476.5992548981
"pop2011",16471.2073324928
"MAJRDS_EU_1p",10597.1415557304
"ROADS_EU_50p",9447.53596264843
"ROADS_EUp",7266.75724554797
"clc10_15p",6412.67465763448
"clc10_20p",6346.64830887277
"ROADS_EU_1p",5999.22157177695
"alt_t",5014.31945115687
"ROADS_EU_7p",4831.8214893327
"ROADS_EU_100p",4532.89898490536
"ROADS_EU_2p",4301.14946305866
"DEHM_NO2_2010",3801.30924811794
"MAJRDS_EU_20p",3671.76513169842
"no2_10SAT",3456.29337890468
"MAJRDS_EU_50p",3127.29236845235
"ROADS_EU_3p",2794.34869756579
"ROADS_EU_4p",2793.78246747879
"clc3_30p",2786.86212638669
"MAJRDS_EU_100p",2762.43572955148
"clc10_18p",2641.38792053779
"clc10_12p",2491.33021284889
"clc14_50p",2427.58354261086
"ROADS_EU_5p",2302.23211116503
"clc10_25p",2188.10536332433
"clc10_10p",2168.30439646296
"clc3_70p",2059.71393903237
"clc3_50p",2050.10814061486
"clc3_25p",2031.79580075997
"clc3_100p",2010.29653931298
"clc10_100p",1815.91503614059
"clc14_40p",1759.48934646725
"clc10_50p",1741.46268892556
"RES_20",1731.00955681113
"clc3_40p",1717.37451280385
"clc3_35p",1701.68487254473
"RES_50",1700.83163410215
"clc3_60p",1687.37263181983
"clc3_18p",1680.02639850563
"MAJRDS_EU_2p",1672.02158696176
"MAJRDS_EU_10p",1671.40312492132
"clc10_7p",1670.16034724793
"clc14_60p",1595.70815271522
"clc3_15p",1590.84012631694
"clc14_100p",1539.16304797623
"RES_80",1532.33772953834
"clc3_20p",1506.98723919958
"clc10_8p",1486.17500070392
"MAJRDS_EU_7p",1415.25664406602
"clc14_35p",1387.56397814239
"RES_18",1364.2927033281
"clc10_35p",1324.27226147291
"RES_100",1296.08288455612
"clc3_80p",1280.66000592914
"RES_60",1275.20536742383
"RES_35",1271.65013510427
"clc10_30p",1244.68761079442
"MAJRDS_EU_5p",1225.95802264092
"clc14_80p",1215.00184398014
"clc14_70p",1193.34450822367
"RES_25",1187.8966490658
"RES_15",1181.56211724437
"RES_70",1124.93969980904
"RES_30",1111.10411286948
"clc14_30p",1108.18389149929
"clc10_80p",1103.80652783055
"MAJRDS_EU_4p",1095.17726733078
"MAJRDS_EU_3p",1020.72319084721
"clc7_10p",994.292679224529
"RES_40",984.018388355425
"clc10_60p",981.257328807663
"RES_10",919.690023398501
"clc3_12p",898.374407464325
"clc14_25p",895.094818956402
"RES_8",886.232466986182
"RES_12",886.065275236792
"clc10_70p",884.58715727662
"clc10_40p",878.583480845878
"clc10_6p",847.373631061342
"clc3_10p",769.848133999156
"clc10_5p",639.459890758935
"RES_6",629.570934467272
"clc5_100p",621.739204498715
"clc10_4p",592.748128772061
"RES_7",580.998005917759
"clc14_20p",572.457707374338
"RES_5",564.090274176467
"RES_4",538.628489435696
"clc14_18p",530.349501573269
"clc14_15p",528.48774894802
"clc7_8p",483.485766007174
"RES_3",478.647551839254
"clc7_4p",433.111157532412
"clc5_35p",408.230612490333
"clc3_8p",407.668988028586
"clc14_12p",388.467394413623
"clc3_6p",380.269390985805
"clc14_10p",367.83988292602
"clc3_7p",337.320498094285
"clc5_50p",332.802729636518
"clc7_2p",330.695639743605
"clc14_8p",320.262328319712
"RES_2",307.372209136394
"clc10_3p",295.183102578526
"clc5_60p",280.68813379039
"clc3_4p",277.98108314604
"clc5_80p",275.90424615828
"clc7_7p",271.23545502915
"clc10_2p",267.914792051552
"clc5_30p",259.691716743103
"clc5_40p",254.020250312134
"clc5_25p",250.232060364067
"clc7_3p",242.609035990504
"clc3_5p",220.547697487241
"clc7_6p",201.783497993618
"clc14_6p",194.704259508178
"clc3_3p",186.879675095763
"clc14_7p",183.067455969962
"clc5_70p",171.350146614147
"clc14_5p",159.227556396832
"RES_1",158.506772154345
"clc5_18p",156.402002406014
"clc7_5p",144.068353325395
"clc14_4p",126.639010967014
"clc5_20p",125.79600318435
"clc5_10p",116.421408241397
"clc3_2p",108.932828146667
"RES",100.491139066668
"clc5_8p",99.5657846176611
"clc5_7p",93.9559588160984
"clc10_1p",80.1960521518416
"clc5_15p",80.1114400895565
"clc3_1p",69.9176382083296
"clc14_3p",64.0708777414441
"clc14_2p",63.4729616174962
"clc5_12p",40.9503079584909
"clc10p",27.7763545840155
"clc14_1p",21.6456264969243
"clc7_1p",21.379714630949
"clc3p",20.9353310095031
"clc5_6p",20.082071792107
"clc5_3p",17.6862653397769
"clc5_4p",16.9390394290574
"clc7p",12.6667995037695
"clc5_5p",12.1681639904553
"clc5_2p",10.4303786159345
"clc14p",9.72456872213898
"clc5_1p",5.06298271835875
"clc5p",1.09844627899524
