"","station_european_code","year","gwr","obs","nfold"
"1","AT30201",2010,19.3302413403263,17.253,1
"2","AT31406",2010,18.8934797991285,30.156,1
"3","AT4S156",2010,26.2540434624418,22.666,1
"4","AT60198",2010,24.7229827389202,22.445,1
"5","AT60164",2010,38.6490090066804,51.298,1
"6","AT60139",2010,27.7718728127068,31.434,1
"7","AT72223",2010,94.0157449363896,50.316,1
"8","AT30301",2010,16.8713272629417,16.125,1
"9","AT72227",2010,25.7868295889926,40.234,1
"10","AT52000",2010,36.1790009645917,47.917,1
"11","AT52100",2010,18.1347768655734,15.283,1
"12","AT60179",2010,26.0152298946574,20.515,1
"13","AT72110",2010,39.0014334624694,43.617,1
"14","AT60119",2010,19.4892082510463,19.639,1
"15","AT72538",2010,19.6203849837924,24.807,1
"16","AT60142",2010,20.8532209289825,20.728,1
"17","AT60141",2010,17.8939964062966,27.502,1
"18","AT72912",2010,18.0916212893726,14.191,1
"19","AT4S431",2010,44.7585884523036,48.324,1
"20","AT60156",2010,10.0484019509516,4.369,1
"21","AT2SP10",2010,16.3426534953559,12.736,1
"22","AT32701",2010,28.0803146619655,23.963,1
"23","AT2SP18",2010,31.3193493057226,24.835,1
"24","AT4S407",2010,23.917096306174,18.214,1
"25","AT90FLO",2010,37.2475651385528,31.753,1
"26","AT90MBA",2010,34.198378788761,57.802,1
"27","AT900ZA",2010,32.2419198482829,23.809,1
"28","AT72530",2010,27.6094962023954,31.857,1
"29","AT60114",2010,18.8789418532189,20.65,1
"30","BELGK09",2010,23.3137093613074,28.074,1
"31","BELML01",2010,35.8906026366424,33.425,1
"32","BELSZ02",2010,27.7978682836196,27.716,1
"33","BETWOL1",2010,58.4634622857354,39.285,1
"34","BETM802",2010,41.4622832360853,43.954,1
"35","BETN016",2010,22.6714866404835,22.659,1
"36","BETN046",2010,28.826479527875,22.887,1
"37","BETR010",2010,36.7899152926273,30.937,1
"38","BETR821",2010,30.7909159941416,30.22,1
"39","BETR831",2010,33.8616456212279,33.874,1
"40","BETR891",2010,31.6943219032041,39.893,1
"41","BETR892",2010,31.0424614146601,38.873,1
"42","BETN113",2010,10.3328227526622,9.998,1
"43","BETN132",2010,14.0288529962812,12.711,1
"44","BETM705",2010,28.3070306681768,27.718,1
"45","BETE009",2010,30.8581792167258,25.252,1
"46","CH0045A",2010,21.2911997205398,16.076,1
"47","CH0037A",2010,29.6107631802398,20.714,1
"48","CH0043A",2010,30.6709227531977,25.652,1
"49","CH0011A",2010,34.3290353068431,33.021,1
"50","CH0044A",2010,74.32216642401,45.695,1
"51","CH0010A",2010,39.8394990987153,32.814,1
"52","DENW094",2010,29.1937914449073,18.435,1
"53","DESN001",2010,23.141043865118,26.327,1
"54","DEBE062",2010,13.6818047049565,13.315,1
"55","DEBE068",2010,42.1176113547146,27.943,1
"56","DEHE046",2010,9.2786462945928,10.186,1
"57","DESN004",2010,23.8652118385086,22.497,1
"58","DEBY010",2010,45.4898482298859,31.981,1
"59","DEST015",2010,16.2914858251347,15.697,1
"60","DENW062",2010,31.9396380298275,29.828,1
"61","DESN006",2010,29.1396952564101,28.876,1
"62","DEBY012",2010,27.3695138979224,29.626,1
"63","DESN083",2010,32.5734676310989,44.758,1
"64","DEBB064",2010,24.3608044849771,17.977,1
"65","DEBB044",2010,30.3170095444073,39.999,1
"66","DEHE001",2010,41.6147043127003,27.243,1
"67","DESN012",2010,30.2776715454156,21.612,1
"68","DESL003",2010,23.2237548935552,20.734,1
"69","DESN084",2010,43.1278465494961,50.016,1
"70","DENW112",2010,44.0300965928723,43.456,1
"71","DENW102",2010,33.7346607998091,35.505,1
"72","DENW283",2010,32.5765327618309,33.662,1
"73","DENI043",2010,17.3156404285495,16.169,1
"74","DEBY116",2010,29.7000767137516,36.039,1
"75","DENW024",2010,33.0005490105612,32.511,1
"76","DEBW084",2010,35.0434271669457,22.194,1
"77","DEHE059",2010,35.1240424537075,42.892,1
"78","DEBY056",2010,32.5490059880634,30.629,1
"79","DEBW112",2010,27.092195744391,17.964,1
"80","DEST044",2010,17.775191012205,16.887,1
"81","DEHH074",2010,38.4630803684902,31.666,1
"82","DEHH049",2010,20.1746687450368,17.971,1
"83","DEHH073",2010,14.4865903150333,19.775,1
"84","DEHH072",2010,20.7093451253384,21.531,1
"85","DEHH008",2010,36.9824663663116,29.461,1
"86","DEHH021",2010,19.3126018036559,17.289,1
"87","DEHH015",2010,43.1719323626738,38.063,1
"88","DEHE011",2010,40.1795787645869,37.837,1
"89","DEBW015",2010,28.5845993997423,30.885,1
"90","DETH061",2010,10.2245570278388,9.875,1
"91","DERP035",2010,37.6770334444796,30.359,1
"92","DERP019",2010,39.1599105909358,25.74,1
"93","DESH027",2010,43.3470665727456,54.004,1
"94","DESH033",2010,28.5724736383819,20.452,1
"95","DESN077",2010,31.149656138059,44.638,1
"96","DEHE044",2010,29.6857199548982,27.596,1
"97","DESH023",2010,18.668178016661,14.805,1
"98","DERP007",2010,35.4331888759457,27.9,1
"99","DEBW007",2010,30.0993333541215,31.207,1
"100","DEBW098",2010,41.1632873869916,49.759,1
"101","DEHE062",2010,31.2324564694032,46.012,1
"102","DEBW142",2010,33.417854175224,52.412,1
"103","DEHE045",2010,21.7157027166633,20.097,1
"104","DENW187",2010,41.7143286396174,49.623,1
"105","DEBY039",2010,53.3815008354344,34.546,1
"106","DEUB030",2010,3.89536553101919,5.278,1
"107","DENI016",2010,21.1084931190754,12.999,1
"108","DENI076",2010,29.7189225832117,40.839,1
"109","DENI067",2010,38.5216971670828,49.518,1
"110","DENI058",2010,8.44627356039008,10.393,1
"111","DEBY118",2010,43.5719107879905,30.767,1
"112","DEBW110",2010,14.485223889464,14.97,1
"113","DESH034",2010,29.1547907957858,44.88,1
"114","DEBW026",2010,50.6191492173755,35.339,1
"115","DENW078",2010,36.1664118399135,30.567,1
"116","DESH028",2010,23.9854755030394,42.521,1
"117","DEHE018",2010,35.9333923450477,32.545,1
"118","DEBY062",2010,24.7102912051695,15.47,1
"119","DEHE043",2010,16.8755972407094,21.026,1
"120","DENI070",2010,17.5186860101133,17.312,1
"121","DEST069",2010,14.1814736319574,12.88,1
"122","DEUB004",2010,11.6322440684972,2.563,1
"123","DESN074",2010,13.1599316415302,11.986,1
"124","DEMV023",2010,24.8121962464092,24.707,1
"125","DEBW056",2010,27.7706766779707,21.026,1
"126","DENW068",2010,15.9171001979445,16.723,1
"127","DENW080",2010,38.2587409409512,26.046,1
"128","DEBB066",2010,6.71119541608602,7.881,1
"129","DEST063",2010,32.3350306795035,18.533,1
"130","DEBW116",2010,52.2987804689804,99.918,1
"131","DENW010",2010,30.3615132502813,24.708,1
"132","DESL017",2010,26.8941131637507,19.941,1
"133","DEBY075",2010,24.7003559095903,26.561,1
"134","DEBW023",2010,25.1182312461075,18.951,1
"135","DENI060",2010,13.9702844807298,12.183,1
"136","DEST011",2010,24.4773035073109,16.453,1
"137","DERP023",2010,36.9383512516756,31.893,1
"138","DEBY119",2010,39.0405176889636,43.695,1
"139","DK0046A",2010,27.8903868759954,17.805,1
"140","DK0051A",2010,27.3316544694116,39.13,1
"141","ES0001R",2010,6.85878457550691,3.155,1
"142","ES0007R",2010,13.1121762525245,6.776,1
"143","ES0016R",2010,6.39317187967055,3.209,1
"144","ES0115A",2010,55.6984667511106,49.114,1
"145","ES0118A",2010,59.5471564754772,54.35,1
"146","ES0126A",2010,40.3229744402924,42.11,1
"147","ES0316A",2010,4.90107369530254,4.489,1
"148","ES0360A",2010,9.59005362823337,13.521,1
"149","ES0365A",2010,5.85896588985292,2.896,1
"150","ES0622A",2010,9.48778232537046,10.073,1
"151","ES0692A",2010,48.62742957405,40.928,1
"152","ES0694A",2010,36.1133342611094,38.575,1
"153","ES0695A",2010,45.03679403214,38.824,1
