"RMSE","RRMSE","IQR","rIQR","MAE","rMAE","rsq","explained_var","df_type","model","n_fold","year","csv_name"
10.2111111101745,0.380152154615,10.0668579791055,0.410222411536492,7.25400704793938,0.270061345833247,0.513705134010578,0.513179064142732,"test","slr",3,2011,"run2_2011_fold_3"
9.52927084844539,0.36466467085775,8.75319975131784,0.364990399104238,6.69980264861139,0.256387017068188,0.573377087602739,0.573129913261837,"train","slr",3,2011,"run2_2011_fold_3"
9.63372059976538,0.358656330681836,9.29562605539427,0.378794867782978,6.73214401528455,0.250632769046929,0.567145662321853,0.566335783618766,"test","gwr",3,2011,"run2_2011_fold_3"
8.37702286606935,0.320570622328505,7.32423747185319,0.30540561553887,5.7593204480089,0.220396788898083,0.670311167966287,0.670121015806134,"train","gwr",3,2011,"run2_2011_fold_3"
9.12579091625583,0.339746482233837,8.72827800000001,0.35567555012225,6.39863732940531,0.238216560482792,0.611586148355861,0.610914145752896,"test","rf",3,2011,"run2_2011_fold_3"
3.51566583204068,0.134536959215101,3.0620439166666,0.127680923887357,2.40627015404086,0.0920827760773838,0.941931579838653,0.941950436000374,"train","rf",3,2011,"run2_2011_fold_3"
