"station_european_code","year","gwr","obs","nfold"
"AT82708","2010",24.3944824442903,24.821,5
"AT80807","2010",39.0331756004968,34.545,5
"AT0ENK1","2010",20.0556095939195,13.297,5
"AT81919","2010",33.4755601812607,56.615,5
"AT60191","2010",23.3497112148226,20.11,5
"AT60138","2010",29.0647017696804,24.359,5
"AT60171","2010",29.6632641991855,32.876,5
"AT53055","2010",18.4605035054219,10.619,5
"AT60137","2010",13.264590050484,7.197,5
"AT0ILL1","2010",10.5045810304905,10.8,5
"AT10003","2010",15.0400933018283,16.151,5
"AT30599","2010",20.5479029715391,30.028,5
"AT72552","2010",27.3168579931069,30.046,5
"AT72550","2010",29.6870385365345,56.331,5
"AT60197","2010",28.1674713734436,24.799,5
"AT72910","2010",29.3112041483406,40.119,5
"AT80706","2010",25.1751472499169,22.808,5
"AT60194","2010",13.6508428633963,19.802,5
"AT10002","2010",21.1144316670228,11.348,5
"AT0PIL1","2010",11.7416206088711,10.165,5
"AT51200","2010",35.1305223990967,27.292,5
"AT51000","2010",39.5101785458286,58.652,5
"AT2WO35","2010",20.8979467265344,12.044,5
"AT4S409","2010",22.241964192596,19.802,5
"AT31906","2010",15.769693101603,9.248,5
"AT2VI12","2010",31.4030510282792,33.201,5
"AT60181","2010",24.1521627265506,24.356,5
"AT9KEND","2010",28.9351804186865,31.345,5
"AT9LIES","2010",33.3857974948419,29.663,5
"AT90LOB","2010",15.0824548722036,16.678,5
"BELOB01","2010",22.4773133984274,27.773,5
"BETB005","2010",40.3898651713411,40.487,5
"BETR002","2010",37.2103539357455,53.747,5
"BETN035","2010",26.568053616686,22.377,5
"BETR815","2010",35.7562904380152,36.318,5
"BETR894","2010",31.0356935905834,38.914,5
"BETN063","2010",22.7012346162085,23.002,5
"BETN093","2010",15.4972754308966,15.896,5
"BETR222","2010",30.0600308963697,30.461,5
"BETN012","2010",20.4227989215502,18.768,5
"BETR710","2010",24.1744504301093,28.267,5
"BETR721","2010",27.3236026175024,30.524,5
"BETR750","2010",29.5421722204281,31.266,5
"BETE714","2010",21.8465091903956,19.404,5
"BETE715","2010",20.4921363513956,19.715,5
"CH0008A","2010",30.3773468761474,23.579,5
"CH0004R","2010",12.887044772936,6.814,5
"CH0005A","2010",33.3321672652174,28.224,5
"CH0048A","2010",36.0156957417442,35.542,5
"CH0041A","2010",25.6491275636614,25.017,5
"CH0019A","2010",14.4984874026592,9.916,5
"CH0014A","2010",33.2942682245405,26.172,5
