"station_european_code","year","gwr","obs","nfold"
"AT60151","2010",13.9977924302193,14.925,2
"AT31701","2010",14.9623522478941,12.871,2
"AT2M226","2010",25.3138908565923,19.607,2
"AT4S108","2010",10.3299691495691,7.374,2
"AT30401","2010",15.996868089958,15.519,2
"AT52300","2010",26.1003618269442,53.515,2
"AT30502","2010",9.21104881063768,8.922,2
"AT72710","2010",17.5609906222847,25.427,2
"AT72311","2010",21.8652028349264,35.039,2
"AT72106","2010",30.7027727359074,37.584,2
"AT2KA61","2010",25.7051523597359,45.991,2
"AT2KA21","2010",31.5744885903653,40.42,2
"AT4S418","2010",21.6526220647268,17.343,2
"AT60182","2010",22.2579743427421,18.562,2
"AT4S412","2010",30.3139857838189,27.204,2
"AT4S416","2010",35.6781007828617,34.35,2
"AT4S184","2010",36.6821553379787,30.941,2
"AT80710","2010",25.093672367721,45.074,2
"AT60183","2010",17.8086261444406,22.643,2
"AT2AUT1","2010",19.8535601544786,19.477,2
"AT51066","2010",29.584704657924,32.894,2
"AT2WO25","2010",20.7123840487052,30.193,2
"AT80503","2010",8.33264337046669,6.733,2
"AT55032","2010",11.9449400014505,15.206,2
"AT31703","2010",18.5950889131517,16.712,2
"AT60107","2010",20.9616002877853,19.644,2
"AT72821","2010",29.4242970061012,67.724,2
"AT9JAEG","2010",17.6999961031628,13.221,2
"AT31413","2010",23.2118518206569,30.4,2
"AT0ZOE2","2010",4.1885193430469,5.995,2
"BELHB23","2010",30.1320329767211,32.516,2
"BELLD01","2010",29.0486730119323,27.587,2
"BELLD02","2010",29.9829514423235,24.889,2
"BETN043","2010",35.9662076307893,44.224,2
"BETN040","2010",19.3515816268602,21.583,2
"BETN045","2010",27.2007979341473,28.66,2
"BETR801","2010",51.4207035369736,44.269,2
"BETR830","2010",24.3916281976439,28.321,2
"BETR893","2010",31.9210153641672,38.068,2
"BETN066","2010",17.8254762932646,15.289,2
"BETN070","2010",30.2730211351165,30.732,2
"BETN100","2010",9.52558989022509,9.002,2
"BETR223","2010",31.4256080560362,31.435,2
"BETR740","2010",30.3845853605341,28.9,2
"BETR501","2010",37.0968929095531,37.124,2
"BETR512","2010",31.8553709721913,27.032,2
"BETE007","2010",20.0999265956066,25.173,2
"BETE008","2010",29.1734928285839,28.444,2
"CH0031A","2010",39.9275190402799,45.216,2
"CH0020A","2010",32.7631524365487,29.417,2
"CH0033A","2010",14.1625530166491,21.442,2
"CH0002R","2010",18.8009146411713,15.291,2
"CH0005R","2010",7.23514887232183,8.141,2
"CH0003R","2010",16.1146245798244,14.17,2
"DENI063","2010",13.8036834852929,14.643,2
"DEBY005","2010",23.6480406613162,33.748,2
"DEBY006","2010",46.1949869679339,51.141,2
"DEBE067","2010",36.4588177167182,62.506,2
"DENI071","2010",16.1681888655611,44.517,2
"DEBB068","2010",25.671412520949,28.593,2
"DEBW042","2010",23.8701581603582,32.836,2
"DESH008","2010",11.1753152871379,12.618,2
"DEBB055","2010",20.1672716203531,15.998,2
"DEHB006","2010",42.5453913307542,45.818,2
"DEHB005","2010",20.0556529209926,22.361,2
"DESN076","2010",10.5940185272937,12.627,2
"DETH026","2010",15.6398803690864,12.998,2
"DENI028","2010",14.2542822544783,12.364,2
"DETH013","2010",19.6173176752537,19.553,2
"DETH020","2010",39.4390433212504,24.865,2
"DENW135","2010",44.9487515726528,55.389,2
"DENW043","2010",70.1126810052592,43.472,2
"DEBB042","2010",20.7617299461252,16.264,2
"DEHE005","2010",35.938155389214,48.022,2
"DEHE009","2010",30.503245514087,32.605,2
"DEBW038","2010",24.3262344541893,23.667,2
"DEHE061","2010",35.4284416109094,46.127,2
"DETH036","2010",22.3381954352525,20.189,2
"DESN020","2010",25.5308474654225,29.321,2
"DEMV004","2010",8.96858754045864,8.539,2
"DEST102","2010",36.0532493258842,58.615,2
"DENI048","2010",42.5653276110155,51.089,2
"DENW029","2010",29.7850399185433,22.738,2
"DEBW009","2010",39.4603301699948,28.23,2
"DEBW135","2010",24.0651133522408,61.519,2
"DENW058","2010",33.5731143079094,26.785,2
"DEHE013","2010",30.950694538016,24.66,2
"DEBW022","2010",22.4127067337202,26.359,2
"DESN024","2010",17.6614730947043,15.008,2
"DERP024","2010",46.9137993759333,42.151,2
"DEBW052","2010",23.6394957565277,22.591,2
"DENW211","2010",54.1289002664395,65.027,2
"DEBY035","2010",19.9843553005956,30.994,2
"DEHE042","2010",18.0965683694966,19.592,2
"DEBW117","2010",36.6149250567564,69.342,2
"DERP041","2010",51.879899160335,49.237,2
"DEBB065","2010",6.94771114532837,9.657,2
"DERP012","2010",35.8594187546478,44.897,2
"DERP009","2010",34.3076104875571,40.825,2
"DEBW005","2010",27.8814179141129,28.173,2
"DEHE030","2010",28.4067239246498,22.95,2
"DEBY013","2010",14.1610570223623,20.187,2
"DETH094","2010",24.5449055212565,38,2
"DENW038","2010",37.9951469577272,33.2,2
"DEBY114","2010",40.2085070568831,68.072,2
"DEBB067","2010",16.02687383576,13.065,2
"DENW065","2010",9.57697167694305,5.249,2
"DEBY052","2010",33.2028074763848,31.142,2
"DEMV003","2010",22.8534088153867,23.499,2
"DERP046","2010",33.6045401244653,31.335,2
"DEBY053","2010",35.6604718973564,39.661,2
"DEBY120","2010",48.6199700958617,50.344,2
"DENW188","2010",48.650899860234,62.057,2
"DEBW103","2010",16.9688578443897,12.406,2
"DEBW111","2010",28.7213938710177,22.373,2
"DEBB054","2010",24.8584755900478,45.388,2
"DEBB075","2010",14.4422979773957,16.385,2
"DESN051","2010",20.4201916039168,16.869,2
"DEBY063","2010",38.1251617195161,47.752,2
"DEBW147","2010",37.591726020288,88.123,2
"DETH005","2010",19.7930896036745,19.084,2
"DESL020","2010",41.389694610296,43.734,2
