"","station_european_code","year","gwr","obs","nfold"
"1","AT30201",2010,22.4456215539888,17.253,1
"2","AT31406",2010,21.6108402690459,30.156,1
"3","AT4S156",2010,28.8325604437647,22.666,1
"4","AT60198",2010,26.5213428849246,22.445,1
"5","AT60164",2010,44.2051120218011,51.298,1
"6","AT60139",2010,32.7823242404072,31.434,1
"7","AT72223",2010,88.8678288353909,50.316,1
"8","AT30301",2010,18.2480017713938,16.125,1
"9","AT72227",2010,27.4989475671414,40.234,1
"10","AT52000",2010,39.7307581784801,47.917,1
"11","AT52100",2010,20.9575652062407,15.283,1
"12","AT60179",2010,28.0576873686581,20.515,1
"13","AT72110",2010,40.6442307131536,43.617,1
"14","AT60119",2010,25.1962553146841,19.639,1
"15","AT72538",2010,21.0872657288081,24.807,1
"16","AT60142",2010,24.1196827847511,20.728,1
"17","AT60141",2010,22.9261672896256,27.502,1
"18","AT72912",2010,19.6036572763659,14.191,1
"19","AT4S431",2010,47.683357865947,48.324,1
"20","AT60156",2010,11.2324695692947,4.369,1
"21","AT2SP10",2010,19.7285989842525,12.736,1
"22","AT32701",2010,31.739237274795,23.963,1
"23","AT2SP18",2010,32.5164180510757,24.835,1
"24","AT4S407",2010,28.5953217870975,18.214,1
"25","AT90FLO",2010,40.6024285120955,31.753,1
"26","AT90MBA",2010,42.5483817975911,57.802,1
"27","AT900ZA",2010,36.4423557999166,23.809,1
"28","AT72530",2010,29.9650075077587,31.857,1
"29","AT60114",2010,22.1791650045297,20.65,1
"30","BELGK09",2010,24.473820915869,28.074,1
"31","BELML01",2010,35.3432796515791,33.425,1
"32","BELSZ02",2010,27.9939853942485,27.716,1
"33","BETWOL1",2010,66.7429836115304,39.285,1
"34","BETM802",2010,40.5701038041314,43.954,1
"35","BETN016",2010,22.8035704400159,22.659,1
"36","BETN046",2010,29.6808947893044,22.887,1
"37","BETR010",2010,36.2991401516024,30.937,1
"38","BETR821",2010,31.2824495314981,30.22,1
"39","BETR831",2010,33.2126774057206,33.874,1
"40","BETR891",2010,30.013006101708,39.893,1
"41","BETR892",2010,29.5442289172454,38.873,1
"42","BETN113",2010,9.83734966638489,9.998,1
"43","BETN132",2010,13.5023164416728,12.711,1
"44","BETM705",2010,28.2838365271917,27.718,1
"45","BETE009",2010,30.0946386914627,25.252,1
"46","CH0045A",2010,20.447307453789,16.076,1
"47","CH0037A",2010,27.1396902170288,20.714,1
"48","CH0043A",2010,30.2632344156899,25.652,1
"49","CH0011A",2010,41.4988682539725,33.021,1
"50","CH0044A",2010,80.7385295183876,45.695,1
"51","CH0010A",2010,47.4412760412434,32.814,1
"52","DENW094",2010,26.6848543155837,18.435,1
"53","DESN001",2010,23.8498462859229,26.327,1
"54","DEBE062",2010,13.8540225791335,13.315,1
"55","DEBE068",2010,39.110766605729,27.943,1
"56","DEHE046",2010,9.57372207249012,10.186,1
"57","DESN004",2010,25.0249243792313,22.497,1
"58","DEBY010",2010,42.9012120117694,31.981,1
"59","DEST015",2010,16.8017993351348,15.697,1
"60","DENW062",2010,29.7895763120662,29.828,1
"61","DESN006",2010,29.5777562976977,28.876,1
"62","DEBY012",2010,30.749413341591,29.626,1
"63","DESN083",2010,32.3022368939891,44.758,1
"64","DEBB064",2010,25.402330020449,17.977,1
"65","DEBB044",2010,30.0867415887202,39.999,1
"66","DEHE001",2010,40.2425391850491,27.243,1
"67","DESN012",2010,30.8123605726233,21.612,1
"68","DESL003",2010,20.794452201347,20.734,1
"69","DESN084",2010,42.5669213430213,50.016,1
"70","DENW112",2010,45.0234692278861,43.456,1
"71","DENW102",2010,36.9060001557339,35.505,1
"72","DENW283",2010,32.2273252216447,33.662,1
"73","DENI043",2010,17.6758835438176,16.169,1
"74","DEBY116",2010,29.4072232632603,36.039,1
"75","DENW024",2010,36.6790904271115,32.511,1
"76","DEBW084",2010,39.7809554460698,22.194,1
"77","DEHE059",2010,34.4890815444297,42.892,1
"78","DEBY056",2010,30.8922194028118,30.629,1
"79","DEBW112",2010,27.8308286835207,17.964,1
"80","DEST044",2010,17.5860443715422,16.887,1
"81","DEHH074",2010,37.1665179432675,31.666,1
"82","DEHH049",2010,19.1421445603226,17.971,1
"83","DEHH073",2010,15.0946804368568,19.775,1
"84","DEHH072",2010,19.8767053378527,21.531,1
"85","DEHH008",2010,34.9172337485206,29.461,1
"86","DEHH021",2010,19.969691286455,17.289,1
"87","DEHH015",2010,41.8114288669366,38.063,1
"88","DEHE011",2010,37.8110716383476,37.837,1
"89","DEBW015",2010,26.8894448937167,30.885,1
"90","DETH061",2010,10.5320760580991,9.875,1
"91","DERP035",2010,37.5512831082545,30.359,1
"92","DERP019",2010,39.7899190720481,25.74,1
"93","DESH027",2010,42.0998913657966,54.004,1
"94","DESH033",2010,29.4163988309142,20.452,1
"95","DESN077",2010,31.93532297405,44.638,1
"96","DEHE044",2010,30.0139159559332,27.596,1
"97","DESH023",2010,18.2566312092731,14.805,1
"98","DERP007",2010,33.6326525396399,27.9,1
"99","DEBW007",2010,28.3434896653783,31.207,1
"100","DEBW098",2010,38.9320508049393,49.759,1
"101","DEHE062",2010,31.2786161696615,46.012,1
"102","DEBW142",2010,29.6616295340716,52.412,1
"103","DEHE045",2010,20.6358322301081,20.097,1
"104","DENW187",2010,40.9809041875531,49.623,1
"105","DEBY039",2010,55.2445001800179,34.546,1
"106","DEUB030",2010,4.63780619890693,5.278,1
"107","DENI016",2010,19.967312328714,12.999,1
"108","DENI076",2010,30.9807383915531,40.839,1
"109","DENI067",2010,38.0623805226677,49.518,1
"110","DENI058",2010,7.47635846243625,10.393,1
"111","DEBY118",2010,49.9366769984079,30.767,1
"112","DEBW110",2010,18.470173603909,14.97,1
"113","DESH034",2010,27.674466677153,44.88,1
"114","DEBW026",2010,57.8267141774526,35.339,1
"115","DENW078",2010,37.5861443648015,30.567,1
"116","DESH028",2010,23.0750962853136,42.521,1
"117","DEHE018",2010,33.1003666820511,32.545,1
"118","DEBY062",2010,27.8309037194385,15.47,1
"119","DEHE043",2010,18.0671389554828,21.026,1
"120","DENI070",2010,17.4746166102406,17.312,1
"121","DEST069",2010,14.5465016677639,12.88,1
"122","DEUB004",2010,16.7117354557847,2.563,1
"123","DESN074",2010,12.3242668011575,11.986,1
"124","DEMV023",2010,24.2704326707393,24.707,1
"125","DEBW056",2010,26.1119377465837,21.026,1
"126","DENW068",2010,17.4881976017675,16.723,1
"127","DENW080",2010,38.2303968153707,26.046,1
"128","DEBB066",2010,7.13831732268788,7.881,1
"129","DEST063",2010,31.3980832245607,18.533,1
"130","DEBW116",2010,55.6007372774126,99.918,1
"131","DENW010",2010,30.742575622906,24.708,1
"132","DESL017",2010,23.0010979369683,19.941,1
"133","DEBY075",2010,24.3132593253255,26.561,1
"134","DEBW023",2010,30.1589508384039,18.951,1
"135","DENI060",2010,14.4486829109468,12.183,1
"136","DEST011",2010,23.322013876363,16.453,1
"137","DERP023",2010,33.815419189217,31.893,1
"138","DEBY119",2010,36.6889330962858,43.695,1
"139","DK0046A",2010,28.6494485100243,17.805,1
"140","DK0051A",2010,27.8386553898969,39.13,1
"141","ES0001R",2010,6.15389449855292,3.155,1
"142","ES0007R",2010,14.0035381884821,6.776,1
"143","ES0016R",2010,5.90616059010506,3.209,1
"144","ES0115A",2010,55.3339951075544,49.114,1
"145","ES0118A",2010,58.7211159406093,54.35,1
"146","ES0126A",2010,41.0358328577544,42.11,1
"147","ES0316A",2010,6.29627205048319,4.489,1
"148","ES0360A",2010,8.62808356391444,13.521,1
"149","ES0365A",2010,4.27349434737595,2.896,1
"150","ES0622A",2010,9.67055242741032,10.073,1
"151","ES0692A",2010,48.6941468205882,40.928,1
"152","ES0694A",2010,37.477345409771,38.575,1
"153","ES0695A",2010,45.5778862714764,38.824,1
"154","ES0761A",2010,10.1342060418388,11.938,1
"155","ES0890A",2010,22.2579404008223,37.502,1
"156","ES0901A",2010,9.13742035688953,10.899,1
"157","ES1033A",2010,10.6464021385749,8.309,1
"158","ES1038A",2010,26.439517964255,21.652,1
"159","ES1117A",2010,11.3105550168412,22.379,1
"160","ES1122A",2010,16.9441124961704,15.395,1
"161","ES1124A",2010,26.9493195977088,24.607,1
"162","ES1161A",2010,23.5963016820574,31.334,1
"163","ES1185A",2010,28.5362992896337,16.773,1
"164","ES1231A",2010,38.1406003329632,32.436,1
"165","ES1239A",2010,44.9826858240702,44.507,1
"166","ES1246A",2010,15.9999329560967,11.498,1
"167","ES1268A",2010,28.5637345972869,37.81,1
"168","ES1270A",2010,29.1150597966439,37.045,1
"169","ES1278A",2010,20.298699740491,19.176,1
"170","ES1320A",2010,14.1744057194329,24.816,1
"171","ES1349A",2010,22.515739320746,24.714,1
"172","ES1397A",2010,24.2106458975527,20.862,1
"173","ES1424A",2010,26.4136436858317,28.756,1
"174","ES1445A",2010,16.201828369796,17.535,1
"175","ES1449A",2010,21.9828253268032,32.482,1
"176","ES1530A",2010,16.1841016170046,14.066,1
"177","ES1549A",2010,19.2293708410221,16.038,1
"178","ES1564A",2010,34.5206819153222,28.809,1
"179","ES1565A",2010,28.1384497907575,35.425,1
"180","ES1567A",2010,33.9383726882665,43.831,1
"181","ES1569A",2010,16.1357519921839,13.411,1
"182","ES1589A",2010,24.2032948484755,19.861,1
"183","ES1591A",2010,10.3412878318025,29.508,1
"184","ES1593A",2010,20.8603418416548,13.465,1
"185","ES1594A",2010,13.74907293,15.817,1
"186","ES1595A",2010,23.1354032745208,27.146,1
"187","ES1599A",2010,11.3214262420491,6.306,1
"188","ES1617A",2010,11.9330839407107,12.103,1
"189","ES1619A",2010,39.9194488929229,28.752,1
"190","ES1625A",2010,30.8481720575547,29.74,1
"191","ES1643A",2010,18.3602912707743,24.431,1
"192","ES1651A",2010,19.805350494932,23.488,1
"193","ES1657A",2010,20.1963984414819,13.833,1
"194","ES1658A",2010,17.9762463491577,12.449,1
"195","ES1661A",2010,10.4065806104717,10.287,1
"196","ES1671A",2010,7.41262123013111,4.938,1
"197","ES1684A",2010,38.9141282492214,28.853,1
"198","ES1688A",2010,12.7578889629971,8.155,1
"199","ES1747A",2010,26.9536572500335,26.773,1
"200","ES1750A",2010,39.4893631698358,27.35,1
"201","ES1753A",2010,8.75504221229767,9.636,1
"202","ES1755A",2010,8.20042738192309,7.639,1
"203","ES1799A",2010,23.6140949865581,22.366,1
"204","ES1801A",2010,20.735114657753,19.488,1
"205","ES1815A",2010,22.8366633437707,21.841,1
"206","ES1835A",2010,9.68624565596905,12.651,1
"207","ES1856A",2010,44.8703117356764,36.967,1
"208","ES1857A",2010,14.369518667914,12.065,1
"209","ES1859A",2010,11.7403052352626,23.524,1
"210","ES1883A",2010,6.39987143776801,4.083,1
"211","ES1886A",2010,20.0130933882226,15.663,1
"212","ES1898A",2010,7.0428057979416,9.377,1
"213","ES1915A",2010,26.0903953304699,24.911,1
"214","ES1923A",2010,20.298953297397,11.145,1
"215","ES1927A",2010,20.1714455966247,15.885,1
"216","ES1929A",2010,36.7243239398361,40.813,1
"217","ES1930A",2010,15.4962319197937,5.612,1
"218","ES1941A",2010,37.6175534392716,41.39,1
"219","ES1944A",2010,41.8813722677389,37.825,1
"220","ES1947A",2010,35.1797272170622,41.457,1
"221","ES1986A",2010,16.0236767289088,19.788,1
"222","ES1991A",2010,5.10726706438688,2.675,1
"223","FI00397",2010,18.1363973608409,15.248,1
"224","FI00363",2010,21.8478123001014,15.19,1
"225","FI00066",2010,14.5825459511806,12.977,1
"226","FI00588",2010,25.1246885875927,21.239,1
"227","FI00460",2010,7.8265395013183,10.009,1
"228","FI00839",2010,23.0477645313713,36.683,1
"229","FI00186",2010,20.6280643324224,33.373,1
"230","FI00576",2010,35.7821856735765,52.892,1
"231","FR31032",2010,18.0562155483741,13.011,1
"232","FR12026",2010,16.3791174230987,17.039,1
"233","FR04018",2010,41.1883864569426,37.866,1
"234","FR03080",2010,30.3505556110998,19.854,1
"235","FR12043",2010,18.1712116827622,21.974,1
"236","FR11022",2010,25.2235741084552,24.609,1
"237","FR31007",2010,21.5506750571639,19.896,1
"238","FR41004",2010,11.5841545988026,15.904,1
"239","FR14010",2010,15.8530744822357,20.332,1
"240","FR31003",2010,32.9781299655364,26.478,1
"241","FR23046",2010,12.9734402869667,12.15,1
"242","FR17002",2010,22.2640906273386,31.907,1
"243","FR34062",2010,26.6817055555017,18.213,1
"244","FR19014",2010,22.1756891031501,43.812,1
"245","FR19012",2010,23.5385167274356,18.312,1
"246","FR16060",2010,27.4245663222011,26.516,1
"247","FR04008",2010,41.8005413694318,36.9,1
"248","FR20047",2010,24.9090001178755,21.577,1
"249","FR10027",2010,29.3018582044587,29.286,1
"250","FR10024",2010,35.6551154306666,34.202,1
"251","FR16059",2010,24.5305533859144,28.87,1
"252","FR15012",2010,18.3292352756118,17.531,1
"253","FR08003",2010,33.7059079225528,31.061,1
