"RMSE","RRMSE","IQR","rIQR","MAE","rMAE","rsq","explained_var","df_type","model","n_fold","year","csv_name"
9.22445192881882,0.372954556937331,8.91646930335834,0.397453387864774,6.6501544313855,0.268872928024439,0.541748667514908,0.541695232126487,"test","slr",4,2012,"run2_2012_fold_4"
9.03989674586811,0.357616508352662,9.00440158658596,0.38855620896634,6.54485862851254,0.258913299143627,0.57825348819335,0.577989566721632,"train","slr",4,2012,"run2_2012_fold_4"
8.64869510140493,0.349676086397424,7.81392751752017,0.348307369061254,5.93358387405779,0.239901206258774,0.597168182051846,0.596557761029243,"test","gwr",4,2012,"run2_2012_fold_4"
7.97910067489004,0.315651627818955,7.55236368296902,0.325898148052517,5.63399541509405,0.222879732486077,0.671426564382199,0.671252626301996,"train","gwr",4,2012,"run2_2012_fold_4"
8.53503175492881,0.345080554505434,7.19364030000004,0.320657943300349,6.0725815200489,0.245521031249568,0.60768684142807,0.610401198830685,"test","rf",4,2012,"run2_2012_fold_4"
3.33180340994234,0.131805476929333,2.97792526666663,0.128502859526479,2.315907608005,0.091616842064116,0.942709409837758,0.942727918009401,"train","rf",4,2012,"run2_2012_fold_4"
