"station_european_code","year","gwr","obs","nfold"
"AT2M121","2010",20.6507438026141,14.072,3
"AT4S125","2010",22.1315608993902,14.656,3
"AT30202","2010",10.5215254055168,9.992,3
"AT30407","2010",16.3141114806186,15.668,3
"AT80709","2010",35.9380064776943,40.283,3
"AT60118","2010",16.4019229909346,14.759,3
"AT30601","2010",17.8630268310052,17.537,3
"AT60106","2010",27.0126956866121,24.079,3
"AT60143","2010",20.7078801537768,20.701,3
"AT31905","2010",14.1957994178838,13.867,3
"AT31204","2010",22.1622305781383,19.495,3
"AT32301","2010",26.9819639535325,23.267,3
"AT30104","2010",35.9958931884342,28.388,3
"AT2SV24","2010",30.2164829882714,24.406,3
"AT4S173","2010",22.1846337344021,24.11,3
"AT30302","2010",12.9492560525532,15.851,3
"AT4S199","2010",15.3154020946564,13.009,3
"AT31903","2010",14.5010345276444,14.015,3
"AT4S404","2010",30.4443887583208,26.964,3
"AT72822","2010",34.7412123765183,41.544,3
"AT0VOR1","2010",9.5000852543086,4.398,3
"AT31402","2010",37.6203572370384,26.528,3
"AT82801","2010",24.7693806408788,29.069,3
"AT9BELG","2010",35.0376209238238,35.667,3
"AT9GAUD","2010",56.6015024589098,34.873,3
"AT900KE","2010",37.0473354608304,31.646,3
"AT9SCHA","2010",27.0097528075214,19.484,3
"AT9STAD","2010",43.8514984555341,30.741,3
"AT9STEF","2010",42.7494932308206,29.828,3
"AT90TAB","2010",38.1618690909112,42.749,3
"AT2WO15","2010",38.3904507270391,33.919,3
"AT31902","2010",14.971069380881,14.211,3
"BELSZ01","2010",30.7311074928393,31.102,3
"BETB004","2010",44.920281843824,42.86,3
"BETB006","2010",39.0912223986911,36.582,3
"BETN027","2010",29.013281751282,22.047,3
"BETN054","2010",21.3228616161977,21.592,3
"BETR822","2010",33.198180379876,40.261,3
"BETR832","2010",35.7066593894447,33.774,3
"BETR841","2010",39.7322141007144,34.845,3
"BETR897","2010",35.0199595766952,35.106,3
"BETN073","2010",18.3991237101051,16.115,3
"BETN085","2010",9.01847392079691,8.198,3
"BETR240","2010",22.7985740257009,23.834,3
"BETN052","2010",27.2490863591449,26.091,3
"BETR731","2010",27.5146699546388,29.467,3
"BETE013","2010",35.2978056309875,32.481,3
"BETE703","2010",26.5578299246589,21.896,3
"BETE811","2010",25.8018099069684,26.127,3
"CH0049A","2010",41.3063469760244,33.644,3
"CH0040A","2010",33.7869943898431,32.601,3
"CH0016A","2010",12.4870103176518,12.632,3
"CH0050A","2010",24.9616604764419,21.582,3
"CH0024A","2010",14.3112086749014,19.201,3
"CH0042A","2010",35.487096340034,31.221,3
"CH0046A","2010",32.1741646397998,24.295,3
"CH0013A","2010",52.5316787167476,36.157,3
"DENI052","2010",15.7289249721678,14.115,3
"DEBY109","2010",11.2380168653074,8.039,3
"DEBY001","2010",41.3292636342243,34.551,3
"DEBE065","2010",42.1091795930877,42.167,3
"DEBE027","2010",17.1623416904998,17.303,3
"DEBE064","2010",38.2840650291857,53.114,3
"DEBE063","2010",36.839983300174,55.521,3
"DEBE018","2010",38.3839537183485,29.837,3
"DEBE061","2010",43.2097652823794,53.635,3
