"RMSE","RRMSE","IQR","rIQR","MAE","rMAE","rsq","explained_var","df_type","model","n_fold","year","csv_name"
10.0067003228872,0.349032404917141,10.029620542537,0.383747342460093,7.00208026000864,0.244231648167165,0.555992754017261,0.558528099608926,"test","slr",2,2005,"run2_2005_fold_2"
9.66595419002321,0.337109074220402,10.2627560074491,0.387083921376274,7.03439552275637,0.245331036725186,0.611955391487524,0.611646929954525,"train","slr",2,2005,"run2_2005_fold_2"
9.28755681450873,0.323948772939494,9.40269264923353,0.35976020237349,6.33533799672028,0.220975764798382,0.617517792851454,0.621885324391831,"test","gwr",2,2005,"run2_2005_fold_2"
8.50837057068377,0.296737277026184,8.28030496168805,0.312311128943841,6.02214552328302,0.210027883669249,0.699333541495667,0.699649498438815,"train","gwr",2,2005,"run2_2005_fold_2"
8.9791695238583,0.313192264377384,9.00735768333335,0.344634132358944,6.24653112772487,0.217878192765797,0.642496241611531,0.643451985146288,"test","rf",2,2005,"run2_2005_fold_2"
3.65701404642847,0.127541740356577,3.36583230000002,0.126950262135557,2.57283093831083,0.0897298537411639,0.944454939323111,0.944437851669373,"train","rf",2,2005,"run2_2005_fold_2"
