"var_name","vi"
"ROADS_EU_20p",49079.9877469162
"no2_10MACC",38068.4504805274
"MAJRDS_EUp",27448.2281348809
"ROADS_EU_50p",26198.1491995285
"ROADS_EU_10p",23289.5966092503
"pop2011",12248.5247785459
"MAJRDS_EU_1p",11106.2559596846
"ROADS_EU_7p",7892.58266557628
"ROADS_EU_1p",6514.38720765158
"ROADS_EUp",5493.59360570865
"alt_t",4618.7546007112
"ROADS_EU_3p",3900.89244732545
"clc10_18p",3814.74998673079
"clc10_50p",3739.66766900836
"ROADS_EU_100p",3676.00893891466
"ROADS_EU_2p",3560.42921815765
"no2_10SAT",3522.66771271101
"DEHM_NO2_2010",3371.61446441868
"ROADS_EU_5p",3306.44064688383
"MAJRDS_EU_2p",3278.01207820707
"clc10_20p",3199.0517826416
"clc10_15p",3162.78461658515
"MAJRDS_EU_20p",3137.28816117213
"ROADS_EU_4p",2874.68911238651
"RES_80",2693.60507705446
"clc3_100p",2401.68965915605
"MAJRDS_EU_100p",2238.36888336996
"clc3_25p",2220.85119162736
"RES_50",2203.88532726182
"clc10_25p",2186.05967528607
"clc14_50p",2174.51811243825
"RES_20",2169.42701882242
"MAJRDS_EU_50p",2047.45673192721
"clc10_70p",2007.52362381657
"RES_70",1897.10806410324
"RES_35",1861.41148054363
"clc3_70p",1822.01563179898
"RES_100",1800.10662842247
"clc3_30p",1778.79387788644
"RES_60",1775.81471551549
"clc3_60p",1661.62119861145
"RES_25",1661.08004845569
"clc10_35p",1618.95848359358
"clc3_50p",1597.98411930607
"clc14_70p",1546.41581748526
"MAJRDS_EU_10p",1521.22172526969
"clc10_12p",1511.61675341771
"clc10_100p",1490.21234472764
"clc3_80p",1485.00699283651
"clc14_100p",1471.94041156951
"clc3_20p",1434.9130951674
"clc14_60p",1395.96550160106
"RES_18",1375.65840019901
"clc3_35p",1353.36841547818
"clc14_40p",1333.73975761258
"clc10_60p",1324.77251848479
"clc10_7p",1309.54942397441
"clc3_18p",1302.12917054857
"RES_40",1296.24686962939
"MAJRDS_EU_7p",1294.00598765183
"clc10_80p",1273.97945372938
"clc14_80p",1245.7843814863
"RES_30",1241.08406369967
"clc3_40p",1213.54890366311
"clc10_8p",1164.67947226469
"clc10_10p",1158.01899670823
"clc10_40p",1114.08244981734
"clc10_30p",1067.26541103707
"RES_15",1066.33827826116
"MAJRDS_EU_4p",1035.69576867426
"MAJRDS_EU_5p",1016.67224115748
"clc3_15p",1013.40223601828
"RES_12",999.686967878341
"MAJRDS_EU_3p",999.046400537746
"clc14_25p",964.358663810988
"clc7_10p",944.172689188752
"RES_10",921.097086583581
"RES_8",876.039080169757
"clc14_35p",848.156071635131
"clc14_30p",825.371098464199
"clc10_6p",713.679826907436
"clc3_12p",684.789709360944
"RES_7",639.007742158817
"RES_3",629.120584713152
"RES_5",609.792118750019
"clc5_100p",602.916178954923
"clc7_2p",574.428645869903
"clc3_10p",563.908694121866
"RES_6",542.120773937857
"RES_4",533.474685547415
"clc14_18p",525.987691570557
"clc14_20p",503.820914240551
"clc3_8p",501.804923177453
"clc14_15p",497.257100694791
"clc7_7p",485.352065524303
"clc14_10p",478.73533922397
"clc14_12p",469.754626913897
"clc7_8p",446.180174176538
"clc10_5p",417.078220599656
"clc10_4p",399.581737296405
"clc3_7p",352.221248676866
"RES_2",351.142084196323
"clc5_30p",349.682360770065
"clc10_2p",336.504673457153
"clc3_6p",326.361175922627
"clc5_35p",278.457991305385
"clc7_6p",275.63609648057
"clc10_3p",263.103597364544
"clc3_5p",244.428911935871
"clc7_3p",241.334445173262
"clc5_80p",237.169226184938
"clc7_4p",234.052510343133
"clc14_8p",230.94769543261
"clc5_50p",230.921566178693
"clc14_7p",209.613642111903
"clc5_70p",202.006389000111
"clc5_60p",192.320058713857
"clc7_5p",190.552962944273
"clc5_25p",178.053690946679
"RES_1",176.570622408231
"clc14_5p",169.559831830794
"clc5_40p",163.643998429072
"clc3_4p",157.417858931113
"clc14_6p",142.005146447744
"clc3_3p",139.799079217422
"clc3_2p",126.648844566115
"clc5_7p",123.016719878675
"clc5_15p",120.297468821566
"clc5_8p",110.386044955321
"clc5_12p",110.204016318673
"clc5_20p",108.841346370703
"clc5_18p",102.355925577995
"clc10_1p",99.9287804013824
"clc14_3p",99.32138029921
"clc14_4p",99.2620728060002
"clc5_10p",80.0854377322956
"clc14_2p",70.5162382035995
"clc3_1p",69.2310836983814
"clc5_4p",58.5064866851998
"clc5_6p",51.7663116803859
"clc5_5p",36.2631615668962
"clc14p",33.4783560791598
"clc7_1p",32.8190389377695
"clc10p",32.3083299274944
"RES",30.418281855485
"clc14_1p",29.3450178333367
"clc3p",27.3333349281919
"clc5_3p",12.2455327073622
"clc7p",9.86124951305123
"clc5_1p",5.01029160721089
"clc5_2p",3.72889810436218
"clc5p",2.81420312684512
